image,depth, angle, count
60-15-col-wd-3-1.tif,25,80,2.8281848431
60-15-col-wd-3-1.tif,25,82,0.3817274272
60-15-col-wd-3-1.tif,25,84,0
60-15-col-wd-3-1.tif,25,86,0
60-15-col-wd-3-1.tif,25,88,0
60-15-col-ww-3-1.tif,0,-90,1.0062552691
60-15-col-ww-3-1.tif,0,-88,0.5293117166
60-15-col-ww-3-1.tif,0,-86,0.6723194718
60-15-col-ww-3-1.tif,0,-84,0.6503692865
60-15-col-ww-3-1.tif,0,-82,0.5336164832
60-15-col-ww-3-1.tif,0,-80,0.780677259
60-15-col-ww-3-1.tif,0,-78,0.9679703712
60-15-col-ww-3-1.tif,0,-76,0.6970030069
60-15-col-ww-3-1.tif,0,-74,0.9507668018
60-15-col-ww-3-1.tif,0,-72,0.9344824553
60-15-col-ww-3-1.tif,0,-70,0.7652390599
60-15-col-ww-3-1.tif,0,-68,1.2506965399
60-15-col-ww-3-1.tif,0,-66,1.3410849571
60-15-col-ww-3-1.tif,0,-64,1.0088990927
60-15-col-ww-3-1.tif,0,-62,1.1951649189
60-15-col-ww-3-1.tif,0,-60,1.32077384
60-15-col-ww-3-1.tif,0,-58,1.4599336386
60-15-col-ww-3-1.tif,0,-56,1.46377635
60-15-col-ww-3-1.tif,0,-54,1.1169902086
60-15-col-ww-3-1.tif,0,-52,1.2075098753
60-15-col-ww-3-1.tif,0,-50,1.120579958
60-15-col-ww-3-1.tif,0,-48,0.972566843
60-15-col-ww-3-1.tif,0,-46,1.5673749447
60-15-col-ww-3-1.tif,0,-44,0.8107680678
60-15-col-ww-3-1.tif,0,-42,0.9444999099
60-15-col-ww-3-1.tif,0,-40,0.91902107
60-15-col-ww-3-1.tif,0,-38,1.127476573
60-15-col-ww-3-1.tif,0,-36,0.8857913017
60-15-col-ww-3-1.tif,0,-34,0.8262754679
60-15-col-ww-3-1.tif,0,-32,0.7457027435
60-15-col-ww-3-1.tif,0,-30,0.9442412853
60-15-col-ww-3-1.tif,0,-28,0.8350108266
60-15-col-ww-3-1.tif,0,-26,0.5517410636
60-15-col-ww-3-1.tif,0,-24,0.9253903031
60-15-col-ww-3-1.tif,0,-22,0.7595134377
60-15-col-ww-3-1.tif,0,-20,0.736534059
60-15-col-ww-3-1.tif,0,-18,0.7366836071
60-15-col-ww-3-1.tif,0,-16,0.707916975
60-15-col-ww-3-1.tif,0,-14,0.8092976213
60-15-col-ww-3-1.tif,0,-12,0.482726872
60-15-col-ww-3-1.tif,0,-10,0.8196319342
60-15-col-ww-3-1.tif,0,-8,0.3694472909
60-15-col-ww-3-1.tif,0,-6,0.6514889598
60-15-col-ww-3-1.tif,0,-4,0.7522848248
60-15-col-ww-3-1.tif,0,-2,1.1859295368
60-15-col-ww-3-1.tif,0,1.27222193825778E-013,2.665099144
60-15-col-ww-3-1.tif,0,2,0.9883957505
60-15-col-ww-3-1.tif,0,4,1.1409800053
60-15-col-ww-3-1.tif,0,6,0.9351967573
60-15-col-ww-3-1.tif,0,8,0.6627368331
60-15-col-ww-3-1.tif,0,10,0.8356696367
60-15-col-ww-3-1.tif,0,12,0.8873694539
60-15-col-ww-3-1.tif,0,14,0.732953608
60-15-col-ww-3-1.tif,0,16,1.0651880503
60-15-col-ww-3-1.tif,0,18,1.0238220692
60-15-col-ww-3-1.tif,0,20,1.3153511286
60-15-col-ww-3-1.tif,0,22,1.1474949121
60-15-col-ww-3-1.tif,0,24,1.1504215002
60-15-col-ww-3-1.tif,0,26,1.1062231064
60-15-col-ww-3-1.tif,0,28,1.2475583553
60-15-col-ww-3-1.tif,0,30,1.0439382792
60-15-col-ww-3-1.tif,0,32,1.3649491072
60-15-col-ww-3-1.tif,0,34,1.3603032827
60-15-col-ww-3-1.tif,0,36,1.4243786335
60-15-col-ww-3-1.tif,0,38,1.5238366127
60-15-col-ww-3-1.tif,0,40,1.3923336267
60-15-col-ww-3-1.tif,0,42,1.3559057713
60-15-col-ww-3-1.tif,0,44,1.8675997257
60-15-col-ww-3-1.tif,0,46,1.6735593081
60-15-col-ww-3-1.tif,0,48,1.5263617039
60-15-col-ww-3-1.tif,0,50,1.4666936398
60-15-col-ww-3-1.tif,0,52,1.6994416714
60-15-col-ww-3-1.tif,0,54,2.0563213825
60-15-col-ww-3-1.tif,0,56,2.3189885616
60-15-col-ww-3-1.tif,0,58,1.7955343723
60-15-col-ww-3-1.tif,0,60,1.935598135
60-15-col-ww-3-1.tif,0,62,1.3812507391
60-15-col-ww-3-1.tif,0,64,1.4269193411
60-15-col-ww-3-1.tif,0,66,1.5625828505
60-15-col-ww-3-1.tif,0,68,1.6975046396
60-15-col-ww-3-1.tif,0,70,1.4244413376
60-15-col-ww-3-1.tif,0,72,1.5184173584
60-15-col-ww-3-1.tif,0,74,1.2839936018
60-15-col-ww-3-1.tif,0,76,1.0344896317
60-15-col-ww-3-1.tif,0,78,0.8166444898
60-15-col-ww-3-1.tif,0,80,1.0614513159
60-15-col-ww-3-1.tif,0,82,1.1107732058
60-15-col-ww-3-1.tif,0,84,0.8362463713
60-15-col-ww-3-1.tif,0,86,0.6174775362
60-15-col-ww-3-1.tif,0,88,0.4768673778
60-15-col-ww-3-1.tif,5,-90,0.8185645938
60-15-col-ww-3-1.tif,5,-88,0.929605484
60-15-col-ww-3-1.tif,5,-86,0.9453663826
60-15-col-ww-3-1.tif,5,-84,1.3026995659
60-15-col-ww-3-1.tif,5,-82,1.9635111094
60-15-col-ww-3-1.tif,5,-80,2.1464531422
60-15-col-ww-3-1.tif,5,-78,2.6769385338
60-15-col-ww-3-1.tif,5,-76,1.5344862938
60-15-col-ww-3-1.tif,5,-74,1.9855129719
60-15-col-ww-3-1.tif,5,-72,1.4022638798
60-15-col-ww-3-1.tif,5,-70,1.2821156979
60-15-col-ww-3-1.tif,5,-68,1.3365578651
60-15-col-ww-3-1.tif,5,-66,1.1826248169
60-15-col-ww-3-1.tif,5,-64,1.7275208235
60-15-col-ww-3-1.tif,5,-62,1.1524893045
60-15-col-ww-3-1.tif,5,-60,1.5778944492
60-15-col-ww-3-1.tif,5,-58,1.359390378
60-15-col-ww-3-1.tif,5,-56,1.2299114466
60-15-col-ww-3-1.tif,5,-54,1.1706402302
60-15-col-ww-3-1.tif,5,-52,1.4273450375
60-15-col-ww-3-1.tif,5,-50,0.7757589817
60-15-col-ww-3-1.tif,5,-48,1.1167430878
60-15-col-ww-3-1.tif,5,-46,1.1104159355
60-15-col-ww-3-1.tif,5,-44,0.5266003609
60-15-col-ww-3-1.tif,5,-42,0.615719378
60-15-col-ww-3-1.tif,5,-40,0.6063016057
60-15-col-ww-3-1.tif,5,-38,1.2892923355
60-15-col-ww-3-1.tif,5,-36,0.6532455087
60-15-col-ww-3-1.tif,5,-34,0.8012809753
60-15-col-ww-3-1.tif,5,-32,0.6682798862
60-15-col-ww-3-1.tif,5,-30,0.6723453999
60-15-col-ww-3-1.tif,5,-28,0.4924985766
60-15-col-ww-3-1.tif,5,-26,1.1317383051
60-15-col-ww-3-1.tif,5,-24,0.8978123069
60-15-col-ww-3-1.tif,5,-22,0.724363625
60-15-col-ww-3-1.tif,5,-20,0.4937629998
60-15-col-ww-3-1.tif,5,-18,0.4294535816
60-15-col-ww-3-1.tif,5,-16,1.1123622656
60-15-col-ww-3-1.tif,5,-14,0.6206247807
60-15-col-ww-3-1.tif,5,-12,0.7109603882
60-15-col-ww-3-1.tif,5,-10,1.1111290455
60-15-col-ww-3-1.tif,5,-8,1.2682824135
60-15-col-ww-3-1.tif,5,-6,1.7301623821
60-15-col-ww-3-1.tif,5,-4,1.6932600737
60-15-col-ww-3-1.tif,5,-2,4.0939059258
60-15-col-ww-3-1.tif,5,1.27222193825778E-013,4.3703923225
60-15-col-ww-3-1.tif,5,2,1.1594421864
60-15-col-ww-3-1.tif,5,4,1.239987731
60-15-col-ww-3-1.tif,5,6,0.7222311497
60-15-col-ww-3-1.tif,5,8,1.6625460386
60-15-col-ww-3-1.tif,5,10,1.0611498356
60-15-col-ww-3-1.tif,5,12,0.9675400853
60-15-col-ww-3-1.tif,5,14,1.7648419142
60-15-col-ww-3-1.tif,5,16,1.2149884701
60-15-col-ww-3-1.tif,5,18,0.6966626644
60-15-col-ww-3-1.tif,5,20,1.1430118084
60-15-col-ww-3-1.tif,5,22,0.8956295252
60-15-col-ww-3-1.tif,5,24,1.3714584112
60-15-col-ww-3-1.tif,5,26,0.7939263582
60-15-col-ww-3-1.tif,5,28,0.4217024744
60-15-col-ww-3-1.tif,5,30,1.0335685015
60-15-col-ww-3-1.tif,5,32,0.7544221282
60-15-col-ww-3-1.tif,5,34,1.2014545202
60-15-col-ww-3-1.tif,5,36,0.6765729785
60-15-col-ww-3-1.tif,5,38,0.8922713995
60-15-col-ww-3-1.tif,5,40,0.3380710483
60-15-col-ww-3-1.tif,5,42,0.7824557424
60-15-col-ww-3-1.tif,5,44,0.650498271
60-15-col-ww-3-1.tif,5,46,0.683111608
60-15-col-ww-3-1.tif,5,48,0.6524861455
60-15-col-ww-3-1.tif,5,50,0.838032186
60-15-col-ww-3-1.tif,5,52,0.5295785069
60-15-col-ww-3-1.tif,5,54,1.1148912907
60-15-col-ww-3-1.tif,5,56,1.2772579193
60-15-col-ww-3-1.tif,5,58,1.9081674814
60-15-col-ww-3-1.tif,5,60,1.5242930651
60-15-col-ww-3-1.tif,5,62,1.9367631674
60-15-col-ww-3-1.tif,5,64,0.9335452914
60-15-col-ww-3-1.tif,5,66,1.0940065384
60-15-col-ww-3-1.tif,5,68,1.1559855938
60-15-col-ww-3-1.tif,5,70,0.8182749152
60-15-col-ww-3-1.tif,5,72,0.8251100183
60-15-col-ww-3-1.tif,5,74,0.9543023109
60-15-col-ww-3-1.tif,5,76,0.8942937851
60-15-col-ww-3-1.tif,5,78,0.8908157349
60-15-col-ww-3-1.tif,5,80,0.2633391619
60-15-col-ww-3-1.tif,5,82,0.5420958996
60-15-col-ww-3-1.tif,5,84,0.1069333106
60-15-col-ww-3-1.tif,5,86,0.4274947047
60-15-col-ww-3-1.tif,5,88,0.316203326
60-15-col-ww-3-1.tif,10,-90,0.1495918185
60-15-col-ww-3-1.tif,10,-88,0.4177539051
60-15-col-ww-3-1.tif,10,-86,0.6564873457
60-15-col-ww-3-1.tif,10,-84,0.3047727644
60-15-col-ww-3-1.tif,10,-82,0.2395596802
60-15-col-ww-3-1.tif,10,-80,0.6647188663
60-15-col-ww-3-1.tif,10,-78,0
60-15-col-ww-3-1.tif,10,-76,0.1914395392
60-15-col-ww-3-1.tif,10,-74,0.8220223784
60-15-col-ww-3-1.tif,10,-72,0.0014599956
60-15-col-ww-3-1.tif,10,-70,0.0837343484
60-15-col-ww-3-1.tif,10,-68,0.1185299307
60-15-col-ww-3-1.tif,10,-66,0.2871547341
60-15-col-ww-3-1.tif,10,-64,0.250500381
60-15-col-ww-3-1.tif,10,-62,0.6587005258
60-15-col-ww-3-1.tif,10,-60,0.8238085508
60-15-col-ww-3-1.tif,10,-58,0.2188728154
60-15-col-ww-3-1.tif,10,-56,0.1740591526
60-15-col-ww-3-1.tif,10,-54,0.814673841
60-15-col-ww-3-1.tif,10,-52,0.2975575328
60-15-col-ww-3-1.tif,10,-50,0.4687578082
60-15-col-ww-3-1.tif,10,-48,0.7861890793
60-15-col-ww-3-1.tif,10,-46,1.1123800278
60-15-col-ww-3-1.tif,10,-44,0.374877125
60-15-col-ww-3-1.tif,10,-42,1.3109070063
60-15-col-ww-3-1.tif,10,-40,1.2677311897
60-15-col-ww-3-1.tif,10,-38,0.4201755226
60-15-col-ww-3-1.tif,10,-36,0.5997025371
60-15-col-ww-3-1.tif,10,-34,1.1638478041
60-15-col-ww-3-1.tif,10,-32,1.2912914753
60-15-col-ww-3-1.tif,10,-30,1.8745543957
60-15-col-ww-3-1.tif,10,-28,2.6783294678
60-15-col-ww-3-1.tif,10,-26,2.0922734737
60-15-col-ww-3-1.tif,10,-24,2.6272575855
60-15-col-ww-3-1.tif,10,-22,2.2305130959
60-15-col-ww-3-1.tif,10,-20,4.3801670074
60-15-col-ww-3-1.tif,10,-18,10.179690361
60-15-col-ww-3-1.tif,10,-16,7.9234471321
60-15-col-ww-3-1.tif,10,-14,3.3369135857
60-15-col-ww-3-1.tif,10,-12,4.7822208405
60-15-col-ww-3-1.tif,10,-10,2.975590229
60-15-col-ww-3-1.tif,10,-8,2.7732915878
60-15-col-ww-3-1.tif,10,-6,3.6480994225
60-15-col-ww-3-1.tif,10,-4,0.937546134
60-15-col-ww-3-1.tif,10,-2,1.7201213837
60-15-col-ww-3-1.tif,10,1.27222193825778E-013,0.8461295962
60-15-col-ww-3-1.tif,10,2,1.2057538033
60-15-col-ww-3-1.tif,10,4,0.9043840766
60-15-col-ww-3-1.tif,10,6,0.822240591
60-15-col-ww-3-1.tif,10,8,1.5191594362
60-15-col-ww-3-1.tif,10,10,1.0161284208
60-15-col-ww-3-1.tif,10,12,0.9586366415
60-15-col-ww-3-1.tif,10,14,1.2496298552
60-15-col-ww-3-1.tif,10,16,0.692530036
60-15-col-ww-3-1.tif,10,18,0.8449671865
60-15-col-ww-3-1.tif,10,20,0.4205914736
60-15-col-ww-3-1.tif,10,22,1.1478588581
60-15-col-ww-3-1.tif,10,24,1.344050765
60-15-col-ww-3-1.tif,10,26,0.7939566374
60-15-col-ww-3-1.tif,10,28,1.3202326298
60-15-col-ww-3-1.tif,10,30,0.3978199661
60-15-col-ww-3-1.tif,10,32,0.7174208164
60-15-col-ww-3-1.tif,10,34,0.9731329679
60-15-col-ww-3-1.tif,10,36,1.2950056791
60-15-col-ww-3-1.tif,10,38,1.0247346163
60-15-col-ww-3-1.tif,10,40,0.6274177432
60-15-col-ww-3-1.tif,10,42,1.2803845406
60-15-col-ww-3-1.tif,10,44,0.3926090002
60-15-col-ww-3-1.tif,10,46,0.1433264017
60-15-col-ww-3-1.tif,10,48,0.4254966378
60-15-col-ww-3-1.tif,10,50,0.5314797759
60-15-col-ww-3-1.tif,10,52,0.8244450688
60-15-col-ww-3-1.tif,10,54,0.706332922
60-15-col-ww-3-1.tif,10,56,0.0018627145
60-15-col-ww-3-1.tif,10,58,0.1099101231
60-15-col-ww-3-1.tif,10,60,1.2847754955
60-15-col-ww-3-1.tif,10,62,0.001704762
60-15-col-ww-3-1.tif,10,64,0.0586782992
60-15-col-ww-3-1.tif,10,66,0.6596542597
60-15-col-ww-3-1.tif,10,68,0.2133910209
60-15-col-ww-3-1.tif,10,70,0.5658588409
60-15-col-ww-3-1.tif,10,72,0.2388267368
60-15-col-ww-3-1.tif,10,74,0.0004556179
60-15-col-ww-3-1.tif,10,76,0.0991877615
60-15-col-ww-3-1.tif,10,78,0.1180035844
60-15-col-ww-3-1.tif,10,80,0.0323699228
60-15-col-ww-3-1.tif,10,82,0.2211655974
60-15-col-ww-3-1.tif,10,84,1.814060092
60-15-col-ww-3-1.tif,10,86,0.0030434497
60-15-col-ww-3-1.tif,10,88,0.0199217852
60-15-col-ww-3-1.tif,15,-90,15.7171077728
60-15-col-ww-3-1.tif,15,-88,0
60-15-col-ww-3-1.tif,15,-86,0
60-15-col-ww-3-1.tif,15,-84,0
60-15-col-ww-3-1.tif,15,-82,0
60-15-col-ww-3-1.tif,15,-80,0
60-15-col-ww-3-1.tif,15,-78,0
60-15-col-ww-3-1.tif,15,-76,0.2995630503
60-15-col-ww-3-1.tif,15,-74,0
60-15-col-ww-3-1.tif,15,-72,2.3122048378
60-15-col-ww-3-1.tif,15,-70,0
60-15-col-ww-3-1.tif,15,-68,0
60-15-col-ww-3-1.tif,15,-66,0
60-15-col-ww-3-1.tif,15,-64,7.2405281067
60-15-col-ww-3-1.tif,15,-62,0
60-15-col-ww-3-1.tif,15,-60,0
60-15-col-ww-3-1.tif,15,-58,0
60-15-col-ww-3-1.tif,15,-56,1.3580952883
60-15-col-ww-3-1.tif,15,-54,0
60-15-col-ww-3-1.tif,15,-52,0
60-15-col-ww-3-1.tif,15,-50,0
60-15-col-ww-3-1.tif,15,-48,0
60-15-col-ww-3-1.tif,15,-46,11.8621091843
60-15-col-ww-3-1.tif,15,-44,0
60-15-col-ww-3-1.tif,15,-42,0
60-15-col-ww-3-1.tif,15,-40,0
60-15-col-ww-3-1.tif,15,-38,0
60-15-col-ww-3-1.tif,15,-36,1.3580952883
60-15-col-ww-3-1.tif,15,-34,0
60-15-col-ww-3-1.tif,15,-32,0
60-15-col-ww-3-1.tif,15,-30,0
60-15-col-ww-3-1.tif,15,-28,7.2405281067
60-15-col-ww-3-1.tif,15,-26,0
60-15-col-ww-3-1.tif,15,-24,0
60-15-col-ww-3-1.tif,15,-22,0
60-15-col-ww-3-1.tif,15,-20,2.3122048378
60-15-col-ww-3-1.tif,15,-18,0
60-15-col-ww-3-1.tif,15,-16,0.2995630503
60-15-col-ww-3-1.tif,15,-14,0
60-15-col-ww-3-1.tif,15,-12,0
60-15-col-ww-3-1.tif,15,-10,0
60-15-col-ww-3-1.tif,15,-8,0
60-15-col-ww-3-1.tif,15,-6,0
60-15-col-ww-3-1.tif,15,-4,0
60-15-col-ww-3-1.tif,15,-2,0
60-15-col-ww-3-1.tif,15,1.27222193825778E-013,15.7171077728
60-15-col-ww-3-1.tif,15,2,0
60-15-col-ww-3-1.tif,15,4,0
60-15-col-ww-3-1.tif,15,6,0
60-15-col-ww-3-1.tif,15,8,0
60-15-col-ww-3-1.tif,15,10,0
60-15-col-ww-3-1.tif,15,12,0
60-15-col-ww-3-1.tif,15,14,0.2995630503
60-15-col-ww-3-1.tif,15,16,0
60-15-col-ww-3-1.tif,15,18,2.3122048378
60-15-col-ww-3-1.tif,15,20,0
60-15-col-ww-3-1.tif,15,22,0
60-15-col-ww-3-1.tif,15,24,0
60-15-col-ww-3-1.tif,15,26,7.2405281067
60-15-col-ww-3-1.tif,15,28,0
60-15-col-ww-3-1.tif,15,30,0
60-15-col-ww-3-1.tif,15,32,0
60-15-col-ww-3-1.tif,15,34,1.3580952883
60-15-col-ww-3-1.tif,15,36,0
60-15-col-ww-3-1.tif,15,38,0
60-15-col-ww-3-1.tif,15,40,0
60-15-col-ww-3-1.tif,15,42,0
60-15-col-ww-3-1.tif,15,44,11.8621091843
60-15-col-ww-3-1.tif,15,46,0
60-15-col-ww-3-1.tif,15,48,0
60-15-col-ww-3-1.tif,15,50,0
60-15-col-ww-3-1.tif,15,52,0
60-15-col-ww-3-1.tif,15,54,1.3580952883
60-15-col-ww-3-1.tif,15,56,0
60-15-col-ww-3-1.tif,15,58,0
60-15-col-ww-3-1.tif,15,60,0
60-15-col-ww-3-1.tif,15,62,7.2405281067
60-15-col-ww-3-1.tif,15,64,0
60-15-col-ww-3-1.tif,15,66,0
60-15-col-ww-3-1.tif,15,68,0
60-15-col-ww-3-1.tif,15,70,2.3122048378
60-15-col-ww-3-1.tif,15,72,0
60-15-col-ww-3-1.tif,15,74,0.2995630503
60-15-col-ww-3-1.tif,15,76,0
60-15-col-ww-3-1.tif,15,78,0
60-15-col-ww-3-1.tif,15,80,0
60-15-col-ww-3-1.tif,15,82,0
60-15-col-ww-3-1.tif,15,84,0
60-15-col-ww-3-1.tif,15,86,0
60-15-col-ww-3-1.tif,15,88,0
60-15-col-ww-3-1.tif,20,-90,5.3854556084
60-15-col-ww-3-1.tif,20,-88,0
60-15-col-ww-3-1.tif,20,-86,0
60-15-col-ww-3-1.tif,20,-84,0.2509287894
60-15-col-ww-3-1.tif,20,-82,1.8591094017
60-15-col-ww-3-1.tif,20,-80,0
60-15-col-ww-3-1.tif,20,-78,4.9569759369
60-15-col-ww-3-1.tif,20,-76,0.1026450694
60-15-col-ww-3-1.tif,20,-74,0
60-15-col-ww-3-1.tif,20,-72,0.9567347765
60-15-col-ww-3-1.tif,20,-70,0
60-15-col-ww-3-1.tif,20,-68,0
60-15-col-ww-3-1.tif,20,-66,3.4238317013
60-15-col-ww-3-1.tif,20,-64,3.7772657871
60-15-col-ww-3-1.tif,20,-62,0
60-15-col-ww-3-1.tif,20,-60,0.0626343638
60-15-col-ww-3-1.tif,20,-58,0
60-15-col-ww-3-1.tif,20,-56,4.5391931534
60-15-col-ww-3-1.tif,20,-54,0.0109018451
60-15-col-ww-3-1.tif,20,-52,0.5361937284
60-15-col-ww-3-1.tif,20,-50,0
60-15-col-ww-3-1.tif,20,-48,0
60-15-col-ww-3-1.tif,20,-46,4.0652141571
60-15-col-ww-3-1.tif,20,-44,0.1022164449
60-15-col-ww-3-1.tif,20,-42,1.971771121
60-15-col-ww-3-1.tif,20,-40,0
60-15-col-ww-3-1.tif,20,-38,0
60-15-col-ww-3-1.tif,20,-36,5.2946910858
60-15-col-ww-3-1.tif,20,-34,0.4196465015
60-15-col-ww-3-1.tif,20,-32,0
60-15-col-ww-3-1.tif,20,-30,0
60-15-col-ww-3-1.tif,20,-28,2.5077972412
60-15-col-ww-3-1.tif,20,-26,0
60-15-col-ww-3-1.tif,20,-24,3.1287829876
60-15-col-ww-3-1.tif,20,-22,0
60-15-col-ww-3-1.tif,20,-20,0.7922753096
60-15-col-ww-3-1.tif,20,-18,0.7649741173
60-15-col-ww-3-1.tif,20,-16,0.153967604
60-15-col-ww-3-1.tif,20,-14,0
60-15-col-ww-3-1.tif,20,-12,0
60-15-col-ww-3-1.tif,20,-10,0
60-15-col-ww-3-1.tif,20,-8,0
60-15-col-ww-3-1.tif,20,-6,0
60-15-col-ww-3-1.tif,20,-4,0
60-15-col-ww-3-1.tif,20,-2,0
60-15-col-ww-3-1.tif,20,1.27222193825778E-013,15.2590427399
60-15-col-ww-3-1.tif,20,2,0
60-15-col-ww-3-1.tif,20,4,0
60-15-col-ww-3-1.tif,20,6,0
60-15-col-ww-3-1.tif,20,8,0
60-15-col-ww-3-1.tif,20,10,0
60-15-col-ww-3-1.tif,20,12,0
60-15-col-ww-3-1.tif,20,14,0.153967604
60-15-col-ww-3-1.tif,20,16,0.7649741173
60-15-col-ww-3-1.tif,20,18,0.7922753096
60-15-col-ww-3-1.tif,20,20,0
60-15-col-ww-3-1.tif,20,22,3.1287829876
60-15-col-ww-3-1.tif,20,24,0
60-15-col-ww-3-1.tif,20,26,2.5077972412
60-15-col-ww-3-1.tif,20,28,0
60-15-col-ww-3-1.tif,20,30,0
60-15-col-ww-3-1.tif,20,32,0.4196465015
60-15-col-ww-3-1.tif,20,34,5.2946910858
60-15-col-ww-3-1.tif,20,36,0
60-15-col-ww-3-1.tif,20,38,0
60-15-col-ww-3-1.tif,20,40,1.971771121
60-15-col-ww-3-1.tif,20,42,0.1022164449
60-15-col-ww-3-1.tif,20,44,4.0652141571
60-15-col-ww-3-1.tif,20,46,0
60-15-col-ww-3-1.tif,20,48,0
60-15-col-ww-3-1.tif,20,50,0.5361937284
60-15-col-ww-3-1.tif,20,52,0.0109018451
60-15-col-ww-3-1.tif,20,54,4.5391931534
60-15-col-ww-3-1.tif,20,56,0
60-15-col-ww-3-1.tif,20,58,0.0626343638
60-15-col-ww-3-1.tif,20,60,0
60-15-col-ww-3-1.tif,20,62,3.7772657871
60-15-col-ww-3-1.tif,20,64,3.4238317013
60-15-col-ww-3-1.tif,20,66,0
60-15-col-ww-3-1.tif,20,68,0
60-15-col-ww-3-1.tif,20,70,0.9567347765
60-15-col-ww-3-1.tif,20,72,0
60-15-col-ww-3-1.tif,20,74,0.1026450694
60-15-col-ww-3-1.tif,20,76,4.9569759369
60-15-col-ww-3-1.tif,20,78,0
60-15-col-ww-3-1.tif,20,80,1.8591094017
60-15-col-ww-3-1.tif,20,82,0.2509287894
60-15-col-ww-3-1.tif,20,84,0
60-15-col-ww-3-1.tif,20,86,0
60-15-col-ww-3-1.tif,20,88,0
60-15-col-ww-3-1.tif,25,-90,0.077037394
60-15-col-ww-3-1.tif,25,-88,0
60-15-col-ww-3-1.tif,25,-86,0.6314716339
60-15-col-ww-3-1.tif,25,-84,2.5472974777
60-15-col-ww-3-1.tif,25,-82,3.5126149654
60-15-col-ww-3-1.tif,25,-80,0.0644571409
60-15-col-ww-3-1.tif,25,-78,0.7757773399
60-15-col-ww-3-1.tif,25,-76,0
60-15-col-ww-3-1.tif,25,-74,0
60-15-col-ww-3-1.tif,25,-72,3.8258442879
60-15-col-ww-3-1.tif,25,-70,0.4676277637
60-15-col-ww-3-1.tif,25,-68,0.0338864438
60-15-col-ww-3-1.tif,25,-66,2.0737440586
60-15-col-ww-3-1.tif,25,-64,3.9682855606
60-15-col-ww-3-1.tif,25,-62,0
60-15-col-ww-3-1.tif,25,-60,0.2349923551
60-15-col-ww-3-1.tif,25,-58,0
60-15-col-ww-3-1.tif,25,-56,5.5933589935
60-15-col-ww-3-1.tif,25,-54,0.1658376753
60-15-col-ww-3-1.tif,25,-52,1.1414533854
60-15-col-ww-3-1.tif,25,-50,0
60-15-col-ww-3-1.tif,25,-48,0
60-15-col-ww-3-1.tif,25,-46,0.0316831991
60-15-col-ww-3-1.tif,25,-44,1.0733636618
60-15-col-ww-3-1.tif,25,-42,3.2708294392
60-15-col-ww-3-1.tif,25,-40,2.5018222332
60-15-col-ww-3-1.tif,25,-38,0.1743052006
60-15-col-ww-3-1.tif,25,-36,0.0009057783
60-15-col-ww-3-1.tif,25,-34,0
60-15-col-ww-3-1.tif,25,-32,4.1190648079
60-15-col-ww-3-1.tif,25,-30,2.8643062115
60-15-col-ww-3-1.tif,25,-28,0.1181659847
60-15-col-ww-3-1.tif,25,-26,0.3392738104
60-15-col-ww-3-1.tif,25,-24,0
60-15-col-ww-3-1.tif,25,-22,0
60-15-col-ww-3-1.tif,25,-20,3.0324683189
60-15-col-ww-3-1.tif,25,-18,0
60-15-col-ww-3-1.tif,25,-16,4.5530714989
60-15-col-ww-3-1.tif,25,-14,0.1895035058
60-15-col-ww-3-1.tif,25,-12,2.1481823921
60-15-col-ww-3-1.tif,25,-10,0.4954988062
60-15-col-ww-3-1.tif,25,-8,0.0366255417
60-15-col-ww-3-1.tif,25,-6,0
60-15-col-ww-3-1.tif,25,-4,0
60-15-col-ww-3-1.tif,25,-2,0
60-15-col-ww-3-1.tif,25,1.27222193825778E-013,0.0095963543
60-15-col-ww-3-1.tif,25,2,0.2148965895
60-15-col-ww-3-1.tif,25,4,1.3359128237
60-15-col-ww-3-1.tif,25,6,0.0366255417
60-15-col-ww-3-1.tif,25,8,3.4346501827
60-15-col-ww-3-1.tif,25,10,2.1186509132
60-15-col-ww-3-1.tif,25,12,0
60-15-col-ww-3-1.tif,25,14,0.0074910312
60-15-col-ww-3-1.tif,25,16,0
60-15-col-ww-3-1.tif,25,18,5.8301959038
60-15-col-ww-3-1.tif,25,20,0
60-15-col-ww-3-1.tif,25,22,0
60-15-col-ww-3-1.tif,25,24,1.364813447
60-15-col-ww-3-1.tif,25,26,0.0039168792
60-15-col-ww-3-1.tif,25,28,0
60-15-col-ww-3-1.tif,25,30,1.599434495
60-15-col-ww-3-1.tif,25,32,0.0788339898
60-15-col-ww-3-1.tif,25,34,2.5893931389
60-15-col-ww-3-1.tif,25,36,0.1394885033
60-15-col-ww-3-1.tif,25,38,1.7465418577
60-15-col-ww-3-1.tif,25,40,0.5266420841
60-15-col-ww-3-1.tif,25,42,3.1357922554
60-15-col-ww-3-1.tif,25,44,0.7366071939
60-15-col-ww-3-1.tif,25,46,0
60-15-col-ww-3-1.tif,25,48,0
60-15-col-ww-3-1.tif,25,50,1.6369712353
60-15-col-ww-3-1.tif,25,52,3.5475637913
60-15-col-ww-3-1.tif,25,54,0
60-15-col-ww-3-1.tif,25,56,1.6601107121
60-15-col-ww-3-1.tif,25,58,0.0202100091
60-15-col-ww-3-1.tif,25,60,0.3790138066
60-15-col-ww-3-1.tif,25,62,0
60-15-col-ww-3-1.tif,25,64,0.8697729111
60-15-col-ww-3-1.tif,25,66,6.1057033539
