image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,11a0c181-5aa9-4b15-adba-99573f3a2512,11.401754,15.255117544951418,796,954,793,965,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,b5533df6-83cc-4035-8706-9b8f9e9186eb,11.7046995,19.983111092217655,863,954,859,965,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,e569ad24-b298-42a1-bbaf-780f6745902c,33.24154,74.29136586233639,947,955,915,964,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,1668024c-e636-49d0-84ba-a082f07d0655,26.925823,74.93151987859733,1115,957,1141,964,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,468ab976-4b22-4667-ae0a-98a592ba1f5c,23.086792,17.650137037794735,895,958,888,980,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,417aa13d-bdde-4b92-9445-cce9382da872,10.770329,68.19859260236558,904,959,914,963,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,d14a5d8a-cc12-4a51-a476-fa475610e48b,17.888544,26.565063867035462,1008,960,1000,976,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,17d9753c-eb23-4f9c-bb61-a94817220cfe,15.811388,34.69514731912835,1065,961,1056,974,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a6fac4ae-cb6a-4164-ae3e-e910513bef3f,25.495098,11.309919684572662,915,965,920,990,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,ea165f3e-5f7c-4f36-b090-69c1bc32dd7f,13.038404,4.398697150246903,1071,966,1072,979,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,2e4d7f53-2c4a-4c57-ad19-a75ffccc5af3,20.248457,57.09475270218519,887,968,870,979,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,bed88307-0970-498a-9b22-053f663bdd45,18.384777,22.38012500029862,1154,970,1147,987,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,3cb17458-8c34-4ae7-a995-3365f1a553e2,10.770329,21.801418098792453,886,975,890,985,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,2004bc38-fcae-4e58-94d4-fc4177e6bcca,14.142136,45.00000398408835,1082,975,1072,985,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,e0dff384-5806-4b98-90e8-cc651cd7e793,10.770329,68.19859123587491,911,976,901,980,-1.0,-1,-1,-1,-1,-1,-1
At-ZAT12-1-R1-SR10-FLTLUC-C.tif,1,a5a0dd49-9544-4ba7-aea8-8b53e59e1150,12.206555,55.007979646584545,1207,976,1197,983,-1.0,-1,-1,-1,-1,-1,-1
