id,label,envi,x,y,group,time_in_serie,hum
365,60-16-col-ww-3.tif,43.46,77.61,2036.17,1,1,47.8098
366,60-16-col-ww-3.tif,41.04,86.38,2178.91,1,1,57.1752
367,60-16-col-ww-3.tif,42.4,76.34,2350.90,1,1,51.912
368,60-16-col-ww-3.tif,41.51,87.44,2482.79,1,1,55.3563
369,60-16-col-ww-3.tif,42.01,80.53,2628.98,1,1,53.4213
370,60-16-col-ww-3.tif,42.43,72.80,2776.17,1,1,51.7959
371,60-16-col-ww-3.tif,42.32,69.77,2946.91,1,1,52.2216
372,60-16-col-ww-3.tif,42.25,72.17,3102.14,1,1,52.4925
373,60-16-col-ww-3.tif,40.8,95.20,3238.13,1,1,58.104
374,60-16-col-ww-3.tif,42.32,71.11,3382.15,1,1,52.2216
375,60-16-col-ww-3.tif,42.16,82.46,3530.57,1,1,52.8408
376,60-16-col-ww-3.tif,42.66,75.43,3703.02,1,1,50.9058
377,60-16-col-ww-3.tif,41.46,88.48,3833.00,1,1,55.5498
378,60-16-col-ww-3.tif,62.11,56.01,4007.99,1,1,-24.3657
379,60-16-col-ww-3.tif,48.2,230.66,96.53,1,1,29.466
380,60-16-col-ww-3.tif,33.74,253.21,249.77,1,1,85.4262
381,60-16-col-ww-3.tif,34.58,232.14,397.08,1,1,82.1754
382,60-16-col-ww-3.tif,37.14,248.03,544.00,1,1,72.2682
383,60-16-col-ww-3.tif,36.03,242.03,693.82,1,1,76.5639
384,60-16-col-ww-3.tif,37.46,252.86,855.05,1,1,71.0298
385,60-16-col-ww-3.tif,36.15,224.43,974.89,1,1,76.0995
386,60-16-col-ww-3.tif,36.66,232.77,1129.35,1,1,74.1258
387,60-16-col-ww-3.tif,36.49,225.62,1291.48,1,1,74.7837
388,60-16-col-ww-3.tif,37.31,237.13,1451.60,1,1,71.6103
389,60-16-col-ww-3.tif,37.49,234.29,1588.75,1,1,70.9137
390,60-16-col-ww-3.tif,38.29,233.02,1748.24,1,1,67.8177
391,60-16-col-ww-3.tif,38.61,247.09,1902.98,1,1,66.5793
392,60-16-col-ww-3.tif,38.76,246.23,2046.61,1,1,65.9988
393,60-16-col-ww-3.tif,38.59,247.29,2176.17,1,1,66.6567
394,60-16-col-ww-3.tif,37.83,227.08,2338.71,1,1,69.5979
395,60-16-col-ww-3.tif,36.96,227.51,2499.34,1,1,72.9648
396,60-16-col-ww-3.tif,37.34,242.17,2642.02,1,1,71.4942
397,60-16-col-ww-3.tif,37.49,231.82,2785.36,1,1,70.9137
398,60-16-col-ww-3.tif,38.74,244.35,2939.17,1,1,66.0762
399,60-16-col-ww-3.tif,38.1,251.06,3078.09,1,1,68.553
400,60-16-col-ww-3.tif,40.12,242.10,3246.78,1,1,60.7356
401,60-16-col-ww-3.tif,39.2,243.76,3381.12,1,1,64.296
402,60-16-col-ww-3.tif,40.39,233.37,3539.65,1,1,59.6907
403,60-16-col-ww-3.tif,41.14,231.71,3696.75,1,1,56.7882
404,60-16-col-ww-3.tif,41.96,251.20,3847.19,1,1,53.6148
405,60-16-col-ww-3.tif,41.99,237.54,3986.12,1,1,53.4987
406,60-16-col-ww-3.tif,46.12,379.24,84.54,1,1,37.5156
407,60-16-col-ww-3.tif,35.61,391.90,249.28,1,1,78.1893
408,60-16-col-ww-3.tif,37.51,398.44,404.46,1,1,70.8363
409,60-16-col-ww-3.tif,37.61,389.57,535.84,1,1,70.4493
410,60-16-col-ww-3.tif,35.4,389.74,679.28,1,1,79.002
411,60-16-col-ww-3.tif,37.35,387.04,828.79,1,1,71.4555
412,60-16-col-ww-3.tif,37.46,402.46,999.65,1,1,71.0298
413,60-16-col-ww-3.tif,37.36,399.29,1129.13,1,1,71.4168
414,60-16-col-ww-3.tif,38.84,404.58,1292.34,1,1,65.6892
415,60-16-col-ww-3.tif,36.85,403.99,1442.34,1,1,73.3905
416,60-16-col-ww-3.tif,37.77,375.28,1586.68,1,1,69.8301
417,60-16-col-ww-3.tif,36.65,378.69,1746.29,1,1,74.1645
418,60-16-col-ww-3.tif,38.54,401.61,1893.35,1,1,66.8502
419,60-16-col-ww-3.tif,39.6,393.91,2042.99,1,1,62.748
420,60-16-col-ww-3.tif,38.69,391.90,2194.74,1,1,66.2697
421,60-16-col-ww-3.tif,39.5,386.32,2331.75,1,1,63.135
422,60-16-col-ww-3.tif,38.57,404.74,2491.57,1,1,66.7341
423,60-16-col-ww-3.tif,38.91,396.32,2649.37,1,1,65.4183
424,60-16-col-ww-3.tif,37.85,386.04,2795.19,1,1,69.5205
425,60-16-col-ww-3.tif,39.7,379.59,2943.26,1,1,62.361
426,60-16-col-ww-3.tif,40.01,400.11,3097.97,1,1,61.1613
427,60-16-col-ww-3.tif,40.9,398.05,3226.64,1,1,57.717
428,60-16-col-ww-3.tif,41.8,401.79,3388.14,1,1,54.234
429,60-16-col-ww-3.tif,43.33,385.70,3538.52,1,1,48.3129
430,60-16-col-ww-3.tif,41.05,383.21,3684.03,1,1,57.1365
431,60-16-col-ww-3.tif,41.66,376.58,3846.30,1,1,54.7758
432,60-16-col-ww-3.tif,40.52,386.66,4004.40,1,1,59.1876
433,60-16-col-ww-3.tif,47.51,525.60,82.08,1,1,32.1363
434,60-16-col-ww-3.tif,37.38,526.65,233.81,1,1,71.3394
435,60-16-col-ww-3.tif,37.37,530.85,380.03,1,1,71.3781
436,60-16-col-ww-3.tif,37.14,529.96,529.62,1,1,72.2682
437,60-16-col-ww-3.tif,35.18,548.91,693.27,1,1,79.8534
438,60-16-col-ww-3.tif,36.59,554.45,828.36,1,1,74.3967
439,60-16-col-ww-3.tif,36.57,526.95,986.88,1,1,74.4741
440,60-16-col-ww-3.tif,37.98,528.98,1131.05,1,1,69.0174
441,60-16-col-ww-3.tif,38.46,538.95,1298.39,1,1,67.1598
442,60-16-col-ww-3.tif,37.43,528.41,1448.01,1,1,71.1459
443,60-16-col-ww-3.tif,38.71,550.02,1578.91,1,1,66.1923
444,60-16-col-ww-3.tif,38.88,535.62,1734.60,1,1,65.5344
445,60-16-col-ww-3.tif,38.66,527.41,1892.66,1,1,66.3858
446,60-16-col-ww-3.tif,38.16,550.73,2049.54,1,1,68.3208
447,60-16-col-ww-3.tif,42.03,551.29,2177.18,1,1,53.3439
448,60-16-col-ww-3.tif,41.43,553.77,2347.12,1,1,55.6659
449,60-16-col-ww-3.tif,39.19,541.13,2484.27,1,1,64.3347
450,60-16-col-ww-3.tif,38.49,535.78,2640.47,1,1,67.0437
451,60-16-col-ww-3.tif,39.81,530.60,2786.17,1,1,61.9353
452,60-16-col-ww-3.tif,39.3,533.37,2931.23,1,1,63.909
453,60-16-col-ww-3.tif,41.12,547.26,3083.04,1,1,56.8656
454,60-16-col-ww-3.tif,40.92,550.69,3245.58,1,1,57.6396
455,60-16-col-ww-3.tif,42.02,548.60,3379.38,1,1,53.3826
456,60-16-col-ww-3.tif,43.53,532.65,3554.33,1,1,47.5389
457,60-16-col-ww-3.tif,43.16,546.58,3692.86,1,1,48.9708
458,60-16-col-ww-3.tif,43.22,531.83,3848.31,1,1,48.7386
459,60-16-col-ww-3.tif,43.3,529.75,4000.78,1,1,48.429
460,60-16-col-ww-3.tif,41.55,701.69,77.77,1,1,55.2015
461,60-16-col-ww-3.tif,37.63,696.33,246.73,1,1,70.3719
462,60-16-col-ww-3.tif,38.29,681.74,399.68,1,1,67.8177
463,60-16-col-ww-3.tif,37.31,690.95,550.65,1,1,71.6103
464,60-16-col-ww-3.tif,36.94,685.11,675.51,1,1,73.0422
465,60-16-col-ww-3.tif,36.96,678.35,826.05,1,1,72.9648
466,60-16-col-ww-3.tif,35.63,701.20,993.46,1,1,78.1119
467,60-16-col-ww-3.tif,37.23,701.90,1135.17,1,1,71.9199
468,60-16-col-ww-3.tif,38.21,685.51,1277.11,1,1,68.1273
469,60-16-col-ww-3.tif,38.95,675.40,1441.12,1,1,65.2635
470,60-16-col-ww-3.tif,38.8,683.69,1582.99,1,1,65.844
471,60-16-col-ww-3.tif,38.51,689.62,1735.69,1,1,66.9663
472,60-16-col-ww-3.tif,37.72,703.09,1892.54,1,1,70.0236
473,60-16-col-ww-3.tif,38.05,702.37,2052.41,1,1,68.7465
474,60-16-col-ww-3.tif,39.63,687.60,2186.12,1,1,62.6319
475,60-16-col-ww-3.tif,40.46,674.44,2342.78,1,1,59.4198
476,60-16-col-ww-3.tif,38.59,689.73,2477.06,1,1,66.6567
477,60-16-col-ww-3.tif,38.29,688.74,2633.39,1,1,67.8177
478,60-16-col-ww-3.tif,39.5,687.08,2801.21,1,1,63.135
479,60-16-col-ww-3.tif,39.02,677.29,2929.81,1,1,64.9926
480,60-16-col-ww-3.tif,42.25,676.64,3102.28,1,1,52.4925
481,60-16-col-ww-3.tif,42.53,698.27,3247.08,1,1,51.4089
482,60-16-col-ww-3.tif,42.54,682.27,3389.12,1,1,51.3702
483,60-16-col-ww-3.tif,43.49,679.16,3526.70,1,1,47.6937
484,60-16-col-ww-3.tif,40.91,679.23,3687.44,1,1,57.6783
485,60-16-col-ww-3.tif,42.49,690.73,3855.74,1,1,51.5637
486,60-16-col-ww-3.tif,41.2,688.26,3973.88,1,1,56.556
487,60-16-col-ww-3.tif,42.3,839.40,81.39,1,1,52.299
488,60-16-col-ww-3.tif,34.23,833.46,245.57,1,1,83.5299
489,60-16-col-ww-3.tif,36.4,842.32,378.70,1,1,75.132
490,60-16-col-ww-3.tif,38.54,822.84,529.58,1,1,66.8502
491,60-16-col-ww-3.tif,38.05,847.67,693.57,1,1,68.7465
492,60-16-col-ww-3.tif,36.5,829.59,838.48,1,1,74.745
493,60-16-col-ww-3.tif,37.71,850.11,993.43,1,1,70.0623
494,60-16-col-ww-3.tif,37.37,827.01,1132.11,1,1,71.3781
495,60-16-col-ww-3.tif,37.09,837.70,1286.76,1,1,72.4617
496,60-16-col-ww-3.tif,37.07,828.64,1430.16,1,1,72.5391
497,60-16-col-ww-3.tif,37.42,845.32,1584.90,1,1,71.1846
498,60-16-col-ww-3.tif,39.08,844.73,1735.40,1,1,64.7604
499,60-16-col-ww-3.tif,37.68,846.57,1887.82,1,1,70.1784
500,60-16-col-ww-3.tif,37.89,836.83,2048.38,1,1,69.3657
501,60-16-col-ww-3.tif,38.08,849.00,2201.45,1,1,68.6304
502,60-16-col-ww-3.tif,37.13,828.04,2332.04,1,1,72.3069
503,60-16-col-ww-3.tif,38.79,841.28,2497.12,1,1,65.8827
504,60-16-col-ww-3.tif,37.47,852.85,2634.83,1,1,70.9911
505,60-16-col-ww-3.tif,38.52,828.94,2776.62,1,1,66.9276
506,60-16-col-ww-3.tif,38.92,837.50,2927.46,1,1,65.3796
507,60-16-col-ww-3.tif,40.03,838.57,3096.81,1,1,61.0839
508,60-16-col-ww-3.tif,41.16,828.35,3249.20,1,1,56.7108
509,60-16-col-ww-3.tif,41.16,825.67,3375.07,1,1,56.7108
510,60-16-col-ww-3.tif,41.24,840.08,3529.34,1,1,56.4012
511,60-16-col-ww-3.tif,41.77,846.82,3689.22,1,1,54.3501
512,60-16-col-ww-3.tif,40.2,838.67,3832.16,1,1,60.426
513,60-16-col-ww-3.tif,40.34,850.94,4004.25,1,1,59.8842
514,60-16-col-ww-3.tif,40.17,988.69,97.21,1,1,60.5421
515,60-16-col-ww-3.tif,34.98,1001.03,247.40,1,1,80.6274
516,60-16-col-ww-3.tif,36.42,1003.48,401.74,1,1,75.0546
517,60-16-col-ww-3.tif,37.18,986.08,534.77,1,1,72.1134
518,60-16-col-ww-3.tif,37.96,999.10,688.34,1,1,69.0948
519,60-16-col-ww-3.tif,36.7,996.98,843.46,1,1,73.971
520,60-16-col-ww-3.tif,37.49,976.06,978.38,1,1,70.9137
521,60-16-col-ww-3.tif,36.57,981.51,1136.52,1,1,74.4741
522,60-16-col-ww-3.tif,37.15,991.92,1284.47,1,1,72.2295
523,60-16-col-ww-3.tif,37.25,990.33,1432.15,1,1,71.8425
524,60-16-col-ww-3.tif,36.17,984.02,1589.42,1,1,76.0221
525,60-16-col-ww-3.tif,37.12,995.31,1751.61,1,1,72.3456
526,60-16-col-ww-3.tif,38.56,1003.97,1891.36,1,1,66.7728
527,60-16-col-ww-3.tif,37.67,1003.92,2033.59,1,1,70.2171
528,60-16-col-ww-3.tif,38.06,996.96,2203.97,1,1,68.7078
529,60-16-col-ww-3.tif,37.55,1001.93,2350.04,1,1,70.6815
530,60-16-col-ww-3.tif,39.23,976.03,2485.40,1,1,64.1799
531,60-16-col-ww-3.tif,38.42,1002.10,2634.35,1,1,67.3146
532,60-16-col-ww-3.tif,39.28,990.69,2792.69,1,1,63.9864
533,60-16-col-ww-3.tif,40.36,988.81,2925.87,1,1,59.8068
534,60-16-col-ww-3.tif,38.64,978.85,3076.84,1,1,66.4632
535,60-16-col-ww-3.tif,41.34,987.97,3224.98,1,1,56.0142
536,60-16-col-ww-3.tif,41.02,985.16,3382.41,1,1,57.2526
537,60-16-col-ww-3.tif,39.42,990.65,3541.39,1,1,63.4446
538,60-16-col-ww-3.tif,40.84,980.38,3701.23,1,1,57.9492
539,60-16-col-ww-3.tif,41.35,996.87,3825.19,1,1,55.9755
540,60-16-col-ww-3.tif,41.02,978.22,3980.94,1,1,57.2526
541,60-16-col-ww-3.tif,43.39,1131.72,98.33,1,1,48.0807
542,60-16-col-ww-3.tif,35.1,1125.26,243.95,1,1,80.163
543,60-16-col-ww-3.tif,35.86,1146.57,388.19,1,1,77.2218
544,60-16-col-ww-3.tif,36.55,1154.77,528.73,1,1,74.5515
545,60-16-col-ww-3.tif,38.57,1136.55,685.14,1,1,66.7341
546,60-16-col-ww-3.tif,36.3,1130.25,835.91,1,1,75.519
547,60-16-col-ww-3.tif,38.24,1126.53,993.43,1,1,68.0112
548,60-16-col-ww-3.tif,37.88,1142.80,1124.26,1,1,69.4044
549,60-16-col-ww-3.tif,36.67,1141.44,1281.17,1,1,74.0871
550,60-16-col-ww-3.tif,38.05,1143.11,1439.89,1,1,68.7465
551,60-16-col-ww-3.tif,38.08,1154.77,1589.37,1,1,68.6304
552,60-16-col-ww-3.tif,38.03,1130.93,1730.96,1,1,68.8239
553,60-16-col-ww-3.tif,37.82,1146.84,1893.67,1,1,69.6366
554,60-16-col-ww-3.tif,38.16,1146.88,2029.34,1,1,68.3208
555,60-16-col-ww-3.tif,37.42,1146.61,2180.64,1,1,71.1846
556,60-16-col-ww-3.tif,38.77,1146.92,2340.13,1,1,65.9601
557,60-16-col-ww-3.tif,38.36,1147.34,2477.41,1,1,67.5468
558,60-16-col-ww-3.tif,38,1148.84,2634.00,1,1,68.94
559,60-16-col-ww-3.tif,37.92,1141.77,2796.36,1,1,69.2496
560,60-16-col-ww-3.tif,38.92,1147.49,2951.49,1,1,65.3796
561,60-16-col-ww-3.tif,39.23,1142.47,3092.08,1,1,64.1799
562,60-16-col-ww-3.tif,40.71,1131.44,3238.18,1,1,58.4523
563,60-16-col-ww-3.tif,41.16,1135.73,3396.81,1,1,56.7108
564,60-16-col-ww-3.tif,39.31,1142.17,3547.52,1,1,63.8703
565,60-16-col-ww-3.tif,41.82,1144.69,3696.41,1,1,54.1566
566,60-16-col-ww-3.tif,41.1,1148.31,3829.23,1,1,56.943
567,60-16-col-ww-3.tif,40.72,1125.50,3999.13,1,1,58.4136
568,60-16-col-ww-3.tif,46.1,1296.97,76.71,1,1,37.593
569,60-16-col-ww-3.tif,35.8,1276.90,228.95,1,1,77.454
570,60-16-col-ww-3.tif,36.74,1285.91,401.55,1,1,73.8162
571,60-16-col-ww-3.tif,37.23,1288.13,525.10,1,1,71.9199
572,60-16-col-ww-3.tif,37.31,1299.81,692.15,1,1,71.6103
573,60-16-col-ww-3.tif,37.88,1285.55,836.43,1,1,69.4044
574,60-16-col-ww-3.tif,38.3,1297.33,1001.97,1,1,67.779
575,60-16-col-ww-3.tif,37.22,1299.98,1134.60,1,1,71.9586
576,60-16-col-ww-3.tif,37.31,1295.75,1300.32,1,1,71.6103
577,60-16-col-ww-3.tif,37.25,1283.36,1453.41,1,1,71.8425
578,60-16-col-ww-3.tif,37.5,1274.18,1583.35,1,1,70.875
579,60-16-col-ww-3.tif,37.98,1290.87,1735.19,1,1,69.0174
580,60-16-col-ww-3.tif,38.34,1289.06,1882.81,1,1,67.6242
581,60-16-col-ww-3.tif,37.72,1277.67,2046.89,1,1,70.0236
582,60-16-col-ww-3.tif,37.04,1276.80,2175.47,1,1,72.6552
583,60-16-col-ww-3.tif,38.49,1297.22,2352.75,1,1,67.0437
584,60-16-col-ww-3.tif,38.97,1290.21,2490.63,1,1,65.1861
585,60-16-col-ww-3.tif,39.55,1286.20,2625.10,1,1,62.9415
586,60-16-col-ww-3.tif,37.92,1277.68,2788.50,1,1,69.2496
587,60-16-col-ww-3.tif,40.79,1289.85,2926.91,1,1,58.1427
588,60-16-col-ww-3.tif,39.14,1281.04,3074.65,1,1,64.5282
589,60-16-col-ww-3.tif,38.59,1286.88,3224.17,1,1,66.6567
590,60-16-col-ww-3.tif,39.8,1279.01,3385.19,1,1,61.974
591,60-16-col-ww-3.tif,40.42,1278.96,3548.43,1,1,59.5746
592,60-16-col-ww-3.tif,40.22,1298.97,3677.31,1,1,60.3486
593,60-16-col-ww-3.tif,40.53,1301.14,3843.75,1,1,59.1489
594,60-16-col-ww-3.tif,42.26,1282.40,3999.92,1,1,52.4538
595,60-16-col-ww-3.tif,50.03,1442.94,70.68,1,1,22.3839
596,60-16-col-ww-3.tif,36.43,1453.11,235.17,1,1,75.0159
597,60-16-col-ww-3.tif,36.19,1450.61,403.75,1,1,75.9447
598,60-16-col-ww-3.tif,37.18,1440.96,536.00,1,1,72.1134
599,60-16-col-ww-3.tif,35.83,1441.07,695.73,1,1,77.3379
600,60-16-col-ww-3.tif,37.63,1434.44,829.36,1,1,70.3719
601,60-16-col-ww-3.tif,37.63,1429.53,980.49,1,1,70.3719
602,60-16-col-ww-3.tif,37.08,1438.03,1144.84,1,1,72.5004
603,60-16-col-ww-3.tif,37.84,1455.40,1287.18,1,1,69.5592
604,60-16-col-ww-3.tif,37.19,1427.71,1440.57,1,1,72.0747
605,60-16-col-ww-3.tif,37.38,1427.72,1594.02,1,1,71.3394
606,60-16-col-ww-3.tif,38.05,1439.02,1747.07,1,1,68.7465
607,60-16-col-ww-3.tif,37.24,1443.76,1899.03,1,1,71.8812
608,60-16-col-ww-3.tif,37.57,1448.09,2031.71,1,1,70.6041
609,60-16-col-ww-3.tif,38.76,1455.22,2199.85,1,1,65.9988
610,60-16-col-ww-3.tif,38.98,1432.15,2348.01,1,1,65.1474
611,60-16-col-ww-3.tif,38.32,1447.75,2478.80,1,1,67.7016
612,60-16-col-ww-3.tif,38.38,1451.56,2633.81,1,1,67.4694
613,60-16-col-ww-3.tif,38.79,1436.31,2795.24,1,1,65.8827
614,60-16-col-ww-3.tif,39.62,1431.52,2934.80,1,1,62.6706
615,60-16-col-ww-3.tif,38.28,1454.11,3076.85,1,1,67.8564
616,60-16-col-ww-3.tif,39.81,1451.82,3248.81,1,1,61.9353
617,60-16-col-ww-3.tif,38.47,1436.26,3376.85,1,1,67.1211
618,60-16-col-ww-3.tif,38.79,1434.95,3543.71,1,1,65.8827
619,60-16-col-ww-3.tif,39.73,1427.01,3694.87,1,1,62.2449
620,60-16-col-ww-3.tif,40.05,1440.48,3829.14,1,1,61.0065
621,60-16-col-ww-3.tif,40.81,1441.15,3991.26,1,1,58.0653
622,60-16-col-ww-3.tif,47.47,1589.81,96.77,1,1,32.2911
623,60-16-col-ww-3.tif,37.76,1592.84,234.35,1,1,69.8688
624,60-16-col-ww-3.tif,36.44,1588.87,384.42,1,1,74.9772
625,60-16-col-ww-3.tif,36.99,1591.75,547.61,1,1,72.8487
626,60-16-col-ww-3.tif,37.94,1600.64,699.69,1,1,69.1722
627,60-16-col-ww-3.tif,37.19,1591.27,849.60,1,1,72.0747
628,60-16-col-ww-3.tif,36.24,1582.50,1001.08,1,1,75.7512
629,60-16-col-ww-3.tif,36.24,1584.84,1130.13,1,1,75.7512
630,60-16-col-ww-3.tif,37.61,1595.20,1289.34,1,1,70.4493
631,60-16-col-ww-3.tif,36.97,1599.39,1426.44,1,1,72.9261
632,60-16-col-ww-3.tif,37.87,1592.58,1589.22,1,1,69.4431
633,60-16-col-ww-3.tif,38.04,1602.62,1729.09,1,1,68.7852
634,60-16-col-ww-3.tif,38.99,1597.52,1882.62,1,1,65.1087
635,60-16-col-ww-3.tif,37.74,1575.86,2032.47,1,1,69.9462
636,60-16-col-ww-3.tif,37.6,1600.86,2177.04,1,1,70.488
637,60-16-col-ww-3.tif,38.13,1575.09,2349.33,1,1,68.4369
638,60-16-col-ww-3.tif,37.91,1580.99,2499.00,1,1,69.2883
639,60-16-col-ww-3.tif,38.08,1587.85,2631.22,1,1,68.6304
640,60-16-col-ww-3.tif,38.81,1602.24,2796.59,1,1,65.8053
641,60-16-col-ww-3.tif,39.63,1588.29,2934.11,1,1,62.6319
642,60-16-col-ww-3.tif,38.39,1583.99,3075.88,1,1,67.4307
643,60-16-col-ww-3.tif,39.75,1602.52,3242.05,1,1,62.1675
644,60-16-col-ww-3.tif,39.5,1596.04,3398.68,1,1,63.135
645,60-16-col-ww-3.tif,40.16,1592.61,3535.57,1,1,60.5808
646,60-16-col-ww-3.tif,39.39,1592.71,3681.68,1,1,63.5607
647,60-16-col-ww-3.tif,39.31,1584.23,3851.21,1,1,63.8703
648,60-16-col-ww-3.tif,40.49,1579.09,3977.99,1,1,59.3037
649,60-16-col-ww-3.tif,45.85,1754.06,85.48,1,1,38.5605
650,60-16-col-ww-3.tif,36.42,1736.16,233.67,1,1,75.0546
651,60-16-col-ww-3.tif,37.75,1741.88,387.26,1,1,69.9075
652,60-16-col-ww-3.tif,39.14,1752.37,544.76,1,1,64.5282
653,60-16-col-ww-3.tif,36.73,1744.79,683.57,1,1,73.8549
654,60-16-col-ww-3.tif,37.31,1727.53,852.27,1,1,71.6103
655,60-16-col-ww-3.tif,36.91,1734.63,994.61,1,1,73.1583
656,60-16-col-ww-3.tif,37.68,1738.96,1145.87,1,1,70.1784
657,60-16-col-ww-3.tif,36.72,1751.94,1297.36,1,1,73.8936
658,60-16-col-ww-3.tif,38.89,1732.60,1436.23,1,1,65.4957
659,60-16-col-ww-3.tif,38.31,1728.22,1585.86,1,1,67.7403
660,60-16-col-ww-3.tif,37.63,1753.07,1727.19,1,1,70.3719
661,60-16-col-ww-3.tif,38.68,1745.24,1882.69,1,1,66.3084
662,60-16-col-ww-3.tif,37.21,1740.39,2032.54,1,1,71.9973
663,60-16-col-ww-3.tif,39.04,1735.11,2204.32,1,1,64.9152
664,60-16-col-ww-3.tif,39.53,1721.97,2332.91,1,1,63.0189
665,60-16-col-ww-3.tif,37.44,1744.99,2486.96,1,1,71.1072
666,60-16-col-ww-3.tif,38.94,1746.47,2650.33,1,1,65.3022
667,60-16-col-ww-3.tif,37.76,1735.92,2786.00,1,1,69.8688
668,60-16-col-ww-3.tif,41.37,1747.87,2952.81,1,1,55.8981
669,60-16-col-ww-3.tif,38.52,1728.30,3082.34,1,1,66.9276
670,60-16-col-ww-3.tif,40.14,1747.68,3246.89,1,1,60.6582
671,60-16-col-ww-3.tif,38.83,1738.29,3391.27,1,1,65.7279
672,60-16-col-ww-3.tif,38.66,1750.58,3537.56,1,1,66.3858
673,60-16-col-ww-3.tif,37.75,1733.77,3685.68,1,1,69.9075
674,60-16-col-ww-3.tif,39.5,1738.51,3846.22,1,1,63.135
675,60-16-col-ww-3.tif,38.72,1736.04,3979.07,1,1,66.1536
676,60-16-col-ww-3.tif,44.98,1905.69,94.02,1,1,41.9274
677,60-16-col-ww-3.tif,41.04,1902.32,235.17,1,1,57.1752
678,60-16-col-ww-3.tif,41.24,1895.66,394.42,1,1,56.4012
679,60-16-col-ww-3.tif,41.03,1899.34,526.29,1,1,57.2139
680,60-16-col-ww-3.tif,40.53,1896.25,682.06,1,1,59.1489
681,60-16-col-ww-3.tif,40.69,1894.86,844.65,1,1,58.5297
682,60-16-col-ww-3.tif,40.25,1888.04,983.19,1,1,60.2325
683,60-16-col-ww-3.tif,40.62,1900.08,1136.36,1,1,58.8006
684,60-16-col-ww-3.tif,40.5,1889.20,1298.06,1,1,59.265
685,60-16-col-ww-3.tif,41.97,1907.81,1445.92,1,1,53.5761
686,60-16-col-ww-3.tif,41.93,1907.16,1601.68,1,1,53.7309
687,60-16-col-ww-3.tif,39.54,1880.50,1729.20,1,1,62.9802
688,60-16-col-ww-3.tif,39.87,1882.92,1881.28,1,1,61.7031
689,60-16-col-ww-3.tif,40.19,1900.03,2035.70,1,1,60.4647
690,60-16-col-ww-3.tif,39.35,1901.81,2202.07,1,1,63.7155
691,60-16-col-ww-3.tif,38.92,1903.60,2340.79,1,1,65.3796
692,60-16-col-ww-3.tif,37.52,1879.68,2501.55,1,1,70.7976
693,60-16-col-ww-3.tif,38.65,1893.37,2644.49,1,1,66.4245
694,60-16-col-ww-3.tif,39.27,1885.81,2776.63,1,1,64.0251
695,60-16-col-ww-3.tif,38.16,1882.90,2941.85,1,1,68.3208
696,60-16-col-ww-3.tif,37.82,1883.83,3101.95,1,1,69.6366
697,60-16-col-ww-3.tif,39.26,1906.55,3226.10,1,1,64.0638
698,60-16-col-ww-3.tif,37.75,1887.56,3395.70,1,1,69.9075
699,60-16-col-ww-3.tif,38.15,1900.69,3537.19,1,1,68.3595
700,60-16-col-ww-3.tif,37.92,1876.79,3699.88,1,1,69.2496
701,60-16-col-ww-3.tif,38.66,1888.07,3849.96,1,1,66.3858
702,60-16-col-ww-3.tif,38.45,1885.32,3999.47,1,1,67.1985
703,60-17-col-wd-1.tif,43.46,92.08,77.97,2,2,47.8098
704,60-17-col-wd-1.tif,42.18,88.59,232.85,2,2,52.7634
705,60-17-col-wd-1.tif,42.09,91.56,392.90,2,2,53.1117
706,60-17-col-wd-1.tif,42.94,79.28,527.55,2,2,49.8222
707,60-17-col-wd-1.tif,42.37,98.00,674.20,2,2,52.0281
708,60-17-col-wd-1.tif,42.49,78.84,824.87,2,2,51.5637
709,60-17-col-wd-1.tif,42.24,76.95,988.95,2,2,52.5312
710,60-17-col-wd-1.tif,41.31,99.14,1153.42,2,2,56.1303
711,60-17-col-wd-1.tif,41.17,100.53,1298.05,2,2,56.6721
712,60-17-col-wd-1.tif,44.43,73.74,1446.56,2,2,44.0559
713,60-17-col-wd-1.tif,42.87,82.56,1582.19,2,2,50.0931
714,60-17-col-wd-1.tif,41.43,76.52,1730.77,2,2,55.6659
715,60-17-col-wd-1.tif,41.48,89.89,1878.80,2,2,55.4724
716,60-17-col-wd-1.tif,42.89,88.84,2045.91,2,2,50.0157
717,60-17-col-wd-1.tif,40.64,83.77,2190.68,2,2,58.7232
718,60-17-col-wd-1.tif,39.98,100.46,2354.35,2,2,61.2774
719,60-17-col-wd-1.tif,41.18,72.28,2493.16,2,2,56.6334
720,60-17-col-wd-1.tif,40.78,85.88,2654.41,2,2,58.1814
721,60-17-col-wd-1.tif,40,86.65,2802.94,2,2,61.2
722,60-17-col-wd-1.tif,40.73,83.29,2934.76,2,2,58.3749
723,60-17-col-wd-1.tif,39.63,83.96,3102.55,2,2,62.6319
724,60-17-col-wd-1.tif,40.33,73.67,3253.30,2,2,59.9229
725,60-17-col-wd-1.tif,40.94,101.34,3403.51,2,2,57.5622
726,60-17-col-wd-1.tif,41.92,74.52,3541.54,2,2,53.7696
727,60-17-col-wd-1.tif,40.22,102.97,3683.81,2,2,60.3486
728,60-17-col-wd-1.tif,46.34,87.86,3854.52,2,2,36.6642
729,60-17-col-wd-1.tif,57.25,64.18,3992.52,2,2,-5.5575
730,60-17-col-wd-1.tif,41.45,250.23,98.92,2,2,55.5885
