"","experiment","plant","das","angle","count"
"2831","9","9","20",10,1.21873211860657
"2832","9","9","20",8,1.08114182949066
"2833","9","9","20",6,1.0132509469986
"2834","9","9","20",4,1.16730153560638
"2835","9","9","20",2,1.48598420619965
"2836","9","9","20",1.27222193825778e-13,1.7815568447113
"2837","9","9","20",2,1.27801775932312
"2838","9","9","20",4,1.3283748626709
"2839","9","9","20",6,1.18342137336731
"2840","9","9","20",8,1.54011034965515
"2841","9","9","20",10,1.27281677722931
"2842","9","9","20",12,1.81671512126923
"2843","9","9","20",14,1.47436892986298
"2844","9","9","20",16,1.65773391723633
"2845","9","9","20",18,1.15271854400635
"2846","9","9","20",20,1.25467717647552
"2847","9","9","20",22,0.907414853572845
"2848","9","9","20",24,0.78264045715332
"2849","9","9","20",26,0.800449848175049
"2850","9","9","20",28,0.916877329349518
"2851","9","9","20",30,1.00403451919556
"2852","9","9","20",32,0.988287508487701
"2853","9","9","20",34,1.08444774150848
"2854","9","9","20",36,0.87551474571228
"2855","9","9","20",38,0.959150552749634
"2856","9","9","20",40,1.02234256267548
"2857","9","9","20",42,1.15965819358826
"2858","9","9","20",44,1.36179196834564
"2859","9","9","20",46,1.22155976295471
"2860","9","9","20",48,1.39048373699188
"2861","9","9","20",50,1.32091784477234
"2862","9","9","20",52,1.4695862531662
"2863","9","9","20",54,1.5797655582428
"2864","9","9","20",56,1.42026591300964
"2865","9","9","20",58,1.65664112567902
"2866","9","9","20",60,1.76159632205963
"2867","9","9","20",62,1.54179573059082
"2868","9","9","20",64,1.49429833889008
"2869","9","9","20",66,1.33155834674835
"2870","9","9","20",68,1.35186517238617
"2871","9","9","20",70,1.12052774429321
"2872","9","9","20",72,1.21034455299377
"2873","9","9","20",74,1.20385766029358
"2874","9","9","20",76,1.31048858165741
"2875","9","9","20",78,1.0560382604599
"2876","9","9","20",80,1.14143371582031
"2877","9","9","20",82,0.80228179693222
"2878","9","9","20",84,0.726740896701813
"2879","9","9","20",86,0.732934713363647
"2880","9","9","20",88,0.78320723772049
"2881","9","9","21",90,1.06160509586334
"2882","9","9","21",88,0.844432950019836
"2883","9","9","21",86,0.814299762248993
"2884","9","9","21",84,0.719043612480164
"2885","9","9","21",82,0.838938355445862
"2886","9","9","21",80,0.864776849746704
"2887","9","9","21",78,0.941847503185272
"2888","9","9","21",76,0.989941477775574
"2889","9","9","21",74,0.904876589775085
"2890","9","9","21",72,0.880489826202393
"2891","9","9","21",70,0.952325820922852
"2892","9","9","21",68,0.904843628406525
"2893","9","9","21",66,0.981272101402283
"2894","9","9","21",64,1.23281729221344
"2895","9","9","21",62,1.03999018669128
"2896","9","9","21",60,1.4316840171814
"2897","9","9","21",58,1.45700132846832
"2898","9","9","21",56,1.59772145748138
"2899","9","9","21",54,1.40248692035675
"2900","9","9","21",52,1.27176105976105
"2901","9","9","21",50,1.20301556587219
"2902","9","9","21",48,1.05938184261322
"2903","9","9","21",46,1.48470509052277
"2904","9","9","21",44,1.31955456733704
"2905","9","9","21",42,1.16590893268585
"2906","9","9","21",40,1.17379510402679
"2907","9","9","21",38,1.43739950656891
"2908","9","9","21",36,1.42258608341217
"2909","9","9","21",34,1.19563102722168
"2910","9","9","21",32,1.28716218471527
"2911","9","9","21",30,1.25835812091827
"2912","9","9","21",28,1.39806008338928
"2913","9","9","21",26,1.27199280261993
"2914","9","9","21",24,1.22279989719391
"2915","9","9","21",22,1.24592471122742
"2916","9","9","21",20,1.42338025569916
"2917","9","9","21",18,1.42014598846436
"2918","9","9","21",16,1.32091891765594
"2919","9","9","21",14,1.39927268028259
"2920","9","9","21",12,1.12716495990753
"2921","9","9","21",10,1.27335846424103
"2922","9","9","21",8,1.31711935997009
"2923","9","9","21",6,1.12188363075256
"2924","9","9","21",4,1.23551619052887
"2925","9","9","21",2,1.29072058200836
"2926","9","9","21",1.27222193825778e-13,2.32422065734863
"2927","9","9","21",2,1.29543507099152
"2928","9","9","21",4,1.14047873020172
"2929","9","9","21",6,1.31359755992889
"2930","9","9","21",8,1.48035895824432
"2931","9","9","21",10,1.63285064697266
"2932","9","9","21",12,1.84549331665039
"2933","9","9","21",14,1.56919491291046
"2934","9","9","21",16,1.49291563034058
"2935","9","9","21",18,1.26363706588745
"2936","9","9","21",20,1.08876442909241
"2937","9","9","21",22,0.8860924243927
"2938","9","9","21",24,0.856911420822144
"2939","9","9","21",26,0.748017191886902
"2940","9","9","21",28,0.772377014160156
"2941","9","9","21",30,0.672208249568939
"2942","9","9","21",32,0.74317878484726
"2943","9","9","21",34,0.847353637218475
"2944","9","9","21",36,0.730435848236084
"2945","9","9","21",38,0.583948016166687
"2946","9","9","21",40,0.803246974945068
"2947","9","9","21",42,0.686420202255249
"2948","9","9","21",44,0.97836309671402
"2949","9","9","21",46,0.944092154502869
"2950","9","9","21",48,0.83515477180481
"2951","9","9","21",50,1.02452301979065
"2952","9","9","21",52,1.03818917274475
"2953","9","9","21",54,1.13325369358063
"2954","9","9","21",56,1.21657121181488
"2955","9","9","21",58,1.1263667345047
"2956","9","9","21",60,0.91558849811554
"2957","9","9","21",62,1.44180250167847
"2958","9","9","21",64,1.10517573356628
"2959","9","9","21",66,1.16305553913116
"2960","9","9","21",68,0.875305593013763
"2961","9","9","21",70,0.965499937534332
"2962","9","9","21",72,1.0863002538681
"2963","9","9","21",74,0.909003674983978
"2964","9","9","21",76,0.873222291469574
"2965","9","9","21",78,0.699502229690552
"2966","9","9","21",80,0.86342316865921
"2967","9","9","21",82,0.724815130233765
"2968","9","9","21",84,0.678368926048279
"2969","9","9","21",86,0.782553672790527
"2970","9","9","21",88,0.634820222854614
