"","experiment","das","phosphorus","plant","aq","x","y","angle","count"
"1891","53","27","low","6","6.tif",0,0,90,0.9501543045
"1892","53","27","low","6","6.tif",0,0,88,0.5907176733
"1893","53","27","low","6","6.tif",0,0,86,0.6338158846
"1894","53","27","low","6","6.tif",0,0,84,0.8096408844
"1895","53","27","low","6","6.tif",0,0,82,0.8723208308
"1896","53","27","low","6","6.tif",0,0,80,0.8537905812
"1897","53","27","low","6","6.tif",0,0,78,0.8900794983
"1898","53","27","low","6","6.tif",0,0,76,0.8421115875
"1899","53","27","low","6","6.tif",0,0,74,0.8790386319
"1900","53","27","low","6","6.tif",0,0,72,0.8196343184
"1901","53","27","low","6","6.tif",0,0,70,0.8481121063
"1902","53","27","low","6","6.tif",0,0,68,1.0764701366
"1903","53","27","low","6","6.tif",0,0,66,0.8595216274
"1904","53","27","low","6","6.tif",0,0,64,0.7749601007
"1905","53","27","low","6","6.tif",0,0,62,0.8298969865
"1906","53","27","low","6","6.tif",0,0,60,0.9274602532
"1907","53","27","low","6","6.tif",0,0,58,0.9579417109
"1908","53","27","low","6","6.tif",0,0,56,1.1753393412
"1909","53","27","low","6","6.tif",0,0,54,1.4750916958
"1910","53","27","low","6","6.tif",0,0,52,1.4405319691
"1911","53","27","low","6","6.tif",0,0,50,1.6981935501
"1912","53","27","low","6","6.tif",0,0,48,1.8353571892
"1913","53","27","low","6","6.tif",0,0,46,1.586034894
"1914","53","27","low","6","6.tif",0,0,44,1.5817401409
"1915","53","27","low","6","6.tif",0,0,42,1.4116040468
"1916","53","27","low","6","6.tif",0,0,40,1.480665803
"1917","53","27","low","6","6.tif",0,0,38,1.6134203672
"1918","53","27","low","6","6.tif",0,0,36,1.3723531961
"1919","53","27","low","6","6.tif",0,0,34,1.3612302542
"1920","53","27","low","6","6.tif",0,0,32,1.5877114534
"1921","53","27","low","6","6.tif",0,0,30,1.1643484831
"1922","53","27","low","6","6.tif",0,0,28,1.2027090788
"1923","53","27","low","6","6.tif",0,0,26,1.0455203056
"1924","53","27","low","6","6.tif",0,0,24,1.0239391327
"1925","53","27","low","6","6.tif",0,0,22,1.1178092957
"1926","53","27","low","6","6.tif",0,0,20,0.9413443208
"1927","53","27","low","6","6.tif",0,0,18,1.009067297
"1928","53","27","low","6","6.tif",0,0,16,0.8836516738
"1929","53","27","low","6","6.tif",0,0,14,0.8327883482
"1930","53","27","low","6","6.tif",0,0,12,0.992975831
"1931","53","27","low","6","6.tif",0,0,10,0.9237624407
"1932","53","27","low","6","6.tif",0,0,8,0.8955726624
"1933","53","27","low","6","6.tif",0,0,6,0.8973146081
"1934","53","27","low","6","6.tif",0,0,4,0.9594293833
"1935","53","27","low","6","6.tif",0,0,2,1.0164432526
"1936","53","27","low","6","6.tif",0,0,1.27222193825778e-13,1.6621268988
"1937","53","27","low","6","6.tif",0,0,2,1.5035518408
"1938","53","27","low","6","6.tif",0,0,4,1.1916472912
"1939","53","27","low","6","6.tif",0,0,6,1.1482003927
"1940","53","27","low","6","6.tif",0,0,8,1.1245077848
"1941","53","27","low","6","6.tif",0,0,10,1.0419791937
"1942","53","27","low","6","6.tif",0,0,12,1.1300314665
"1943","53","27","low","6","6.tif",0,0,14,1.1469140053
"1944","53","27","low","6","6.tif",0,0,16,0.9673788548
"1945","53","27","low","6","6.tif",0,0,18,1.067854166
"1946","53","27","low","6","6.tif",0,0,20,1.1728500128
"1947","53","27","low","6","6.tif",0,0,22,1.4471077919
"1948","53","27","low","6","6.tif",0,0,24,1.2840257883
"1949","53","27","low","6","6.tif",0,0,26,1.1168062687
"1950","53","27","low","6","6.tif",0,0,28,1.0208129883
"1951","53","27","low","6","6.tif",0,0,30,1.146704793
"1952","53","27","low","6","6.tif",0,0,32,1.1194760799
"1953","53","27","low","6","6.tif",0,0,34,1.2649241686
"1954","53","27","low","6","6.tif",0,0,36,1.3369861841
"1955","53","27","low","6","6.tif",0,0,38,1.7180569172
"1956","53","27","low","6","6.tif",0,0,40,1.6125688553
"1957","53","27","low","6","6.tif",0,0,42,1.3113975525
"1958","53","27","low","6","6.tif",0,0,44,1.3384985924
"1959","53","27","low","6","6.tif",0,0,46,1.4611407518
"1960","53","27","low","6","6.tif",0,0,48,1.2969915867
"1961","53","27","low","6","6.tif",0,0,50,1.3838196993
"1962","53","27","low","6","6.tif",0,0,52,1.8348851204
"1963","53","27","low","6","6.tif",0,0,54,1.3712152243
"1964","53","27","low","6","6.tif",0,0,56,1.2528856993
"1965","53","27","low","6","6.tif",0,0,58,1.1562321186
"1966","53","27","low","6","6.tif",0,0,60,1.0831311941
"1967","53","27","low","6","6.tif",0,0,62,0.9354034662
"1968","53","27","low","6","6.tif",0,0,64,0.7358857393
"1969","53","27","low","6","6.tif",0,0,66,0.8040058613
"1970","53","27","low","6","6.tif",0,0,68,0.8988354206
"1971","53","27","low","6","6.tif",0,0,70,0.8430170417
"1972","53","27","low","6","6.tif",0,0,72,0.8917991519
"1973","53","27","low","6","6.tif",0,0,74,0.8846244216
"1974","53","27","low","6","6.tif",0,0,76,0.731379509
"1975","53","27","low","6","6.tif",0,0,78,1.0420793295
"1976","53","27","low","6","6.tif",0,0,80,0.901150465
"1977","53","27","low","6","6.tif",0,0,82,0.7372718453
"1978","53","27","low","6","6.tif",0,0,84,0.6922640204
"1979","53","27","low","6","6.tif",0,0,86,0.6547712684
"1980","53","27","low","6","6.tif",0,0,88,0.5911863446
