image,time_in_serie,segment_id,length,direction,start_x,start_y,end_x,end_y,environment,reporter_id,intensity,intensity_ratio,diameter,rep_x,rep_y
60-19-col-ww-1.tif,3,edd6104f-8220-45b9-a4a2-76a8c1d372e6,34.98571,59.03624763413964,670,371,640,389,37.573124,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,bf2775e0-9306-46f1-b732-c7f0a44216b6,43.382023,64.02561886056392,581,379,542,398,41.988125,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,f2509807-a6c6-445d-b223-dea3b6bb4f3b,52.392746,13.240512268121165,1312,382,1300,433,41.90875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,6c156a14-1846-45a5-a749-df64ba8364fb,36.069378,46.12329689498864,644,479,618,504,42.153126,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,b2d71d57-b952-434a-97a6-99d031c7e200,27.802877,37.69422874216761,742,492,725,514,45.546875,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,857a24ba-7c98-433d-8628-6ec23be76e25,67.6757,71.02959536381846,543,504,479,526,41.2925,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,51e04e59-f7ad-4d4a-99dc-a947c16cb91b,18.601076,53.74615683893805,688,540,673,551,40.535625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,a67acbf3-63be-45ae-83c8-fc1adc9d558f,18.027756,56.309938012284704,1554,590,1569,600,44.17625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,8cd6b0df-9eaa-4c4a-bee0-c3f7146e980a,19.924858,17.525581708090385,945,597,939,616,38.99625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,6cfef87e-7356-403e-849d-9a50692bcf27,26.627054,34.28686593130169,497,641,482,663,43.074375,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,c80eacaf-6a9b-4b53-a0f7-996a1f1700c2,61.854668,55.5391921455838,1424,643,1475,678,41.630627,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,59ca273e-b09f-43ee-9c04-119268213940,36.891735,57.17144343267677,1369,647,1400,667,38.683125,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,c228e133-8608-4e0d-876f-822a6b2f67c2,65.60488,52.43140143171462,1302,667,1354,707,42.20625,-1,-1,-1,-1,-1,-1
60-19-col-ww-1.tif,3,f95e9467-bc08-4aa1-abbc-cc6080f3fa34,28.653097,29.24883643723024,474,674,460,699,40.865,-1,-1,-1,-1,-1,-1
