"","experiment","das","accession","water","temp","transfer","plant","x","y","angle","count"
"2592","42","21","sha","ww","c","9d","5.tif",0,0,52,1.22617244720459
"2593","42","21","sha","ww","c","9d","5.tif",0,0,54,1.10711336135864
"2594","42","21","sha","ww","c","9d","5.tif",0,0,56,1.03065371513367
"2595","42","21","sha","ww","c","9d","5.tif",0,0,58,0.857110619544983
"2596","42","21","sha","ww","c","9d","5.tif",0,0,60,0.861004114151001
"2597","42","21","sha","ww","c","9d","5.tif",0,0,62,0.98693585395813
"2598","42","21","sha","ww","c","9d","5.tif",0,0,64,0.947997331619263
"2599","42","21","sha","ww","c","9d","5.tif",0,0,66,0.941766858100891
"2600","42","21","sha","ww","c","9d","5.tif",0,0,68,0.821298599243164
"2601","42","21","sha","ww","c","9d","5.tif",0,0,70,0.806652545928955
"2602","42","21","sha","ww","c","9d","5.tif",0,0,72,0.77119916677475
"2603","42","21","sha","ww","c","9d","5.tif",0,0,74,0.682215690612793
"2604","42","21","sha","ww","c","9d","5.tif",0,0,76,0.646021723747253
"2605","42","21","sha","ww","c","9d","5.tif",0,0,78,0.567558884620667
"2606","42","21","sha","ww","c","9d","5.tif",0,0,80,0.737891614437103
"2607","42","21","sha","ww","c","9d","5.tif",0,0,82,0.541828095912933
"2608","42","21","sha","ww","c","9d","5.tif",0,0,84,0.6180060505867
"2609","42","21","sha","ww","c","9d","5.tif",0,0,86,0.553096532821655
"2610","42","21","sha","ww","c","9d","5.tif",0,0,88,0.581030547618866
"2611","42","21","sha","ww","c","9d","6.tif",0,0,90,0.732800364494324
"2612","42","21","sha","ww","c","9d","6.tif",0,0,88,0.546429753303528
"2613","42","21","sha","ww","c","9d","6.tif",0,0,86,0.544416189193726
"2614","42","21","sha","ww","c","9d","6.tif",0,0,84,0.589382410049438
"2615","42","21","sha","ww","c","9d","6.tif",0,0,82,0.670591652393341
"2616","42","21","sha","ww","c","9d","6.tif",0,0,80,0.583152770996094
"2617","42","21","sha","ww","c","9d","6.tif",0,0,78,0.780333399772644
"2618","42","21","sha","ww","c","9d","6.tif",0,0,76,0.674213409423828
"2619","42","21","sha","ww","c","9d","6.tif",0,0,74,0.573610126972198
"2620","42","21","sha","ww","c","9d","6.tif",0,0,72,0.8199582695961
"2621","42","21","sha","ww","c","9d","6.tif",0,0,70,0.701257109642029
"2622","42","21","sha","ww","c","9d","6.tif",0,0,68,0.868291437625885
"2623","42","21","sha","ww","c","9d","6.tif",0,0,66,0.74068546295166
"2624","42","21","sha","ww","c","9d","6.tif",0,0,64,0.817973256111145
"2625","42","21","sha","ww","c","9d","6.tif",0,0,62,0.839175820350647
"2626","42","21","sha","ww","c","9d","6.tif",0,0,60,0.93328857421875
"2627","42","21","sha","ww","c","9d","6.tif",0,0,58,1.08572840690613
"2628","42","21","sha","ww","c","9d","6.tif",0,0,56,1.24398565292358
"2629","42","21","sha","ww","c","9d","6.tif",0,0,54,1.11899447441101
"2630","42","21","sha","ww","c","9d","6.tif",0,0,52,0.998166501522064
"2631","42","21","sha","ww","c","9d","6.tif",0,0,50,0.91418731212616
"2632","42","21","sha","ww","c","9d","6.tif",0,0,48,0.993651509284973
"2633","42","21","sha","ww","c","9d","6.tif",0,0,46,1.35129177570343
"2634","42","21","sha","ww","c","9d","6.tif",0,0,44,1.00802493095398
"2635","42","21","sha","ww","c","9d","6.tif",0,0,42,1.02407240867615
"2636","42","21","sha","ww","c","9d","6.tif",0,0,40,1.02914547920227
"2637","42","21","sha","ww","c","9d","6.tif",0,0,38,0.962814569473267
"2638","42","21","sha","ww","c","9d","6.tif",0,0,36,1.32065200805664
"2639","42","21","sha","ww","c","9d","6.tif",0,0,34,1.23252618312836
"2640","42","21","sha","ww","c","9d","6.tif",0,0,32,1.09090280532837
"2641","42","21","sha","ww","c","9d","6.tif",0,0,30,1.16562914848328
"2642","42","21","sha","ww","c","9d","6.tif",0,0,28,1.32581067085266
"2643","42","21","sha","ww","c","9d","6.tif",0,0,26,1.27254951000214
"2644","42","21","sha","ww","c","9d","6.tif",0,0,24,1.46656656265259
"2645","42","21","sha","ww","c","9d","6.tif",0,0,22,1.48113977909088
"2646","42","21","sha","ww","c","9d","6.tif",0,0,20,1.38600015640259
"2647","42","21","sha","ww","c","9d","6.tif",0,0,18,1.36249661445618
"2648","42","21","sha","ww","c","9d","6.tif",0,0,16,1.54466819763184
"2649","42","21","sha","ww","c","9d","6.tif",0,0,14,1.66807222366333
"2650","42","21","sha","ww","c","9d","6.tif",0,0,12,1.29695880413055
"2651","42","21","sha","ww","c","9d","6.tif",0,0,10,1.38709151744843
"2652","42","21","sha","ww","c","9d","6.tif",0,0,8,1.18763780593872
"2653","42","21","sha","ww","c","9d","6.tif",0,0,6,1.46133899688721
"2654","42","21","sha","ww","c","9d","6.tif",0,0,4,1.33719193935394
"2655","42","21","sha","ww","c","9d","6.tif",0,0,2,1.41692626476288
"2656","42","21","sha","ww","c","9d","6.tif",0,0,1.27222193825778e-13,1.81192421913147
"2657","42","21","sha","ww","c","9d","6.tif",0,0,2,1.31188571453094
"2658","42","21","sha","ww","c","9d","6.tif",0,0,4,1.24564242362976
"2659","42","21","sha","ww","c","9d","6.tif",0,0,6,1.14392232894897
"2660","42","21","sha","ww","c","9d","6.tif",0,0,8,1.18355321884155
"2661","42","21","sha","ww","c","9d","6.tif",0,0,10,1.00694274902344
"2662","42","21","sha","ww","c","9d","6.tif",0,0,12,1.36664068698883
"2663","42","21","sha","ww","c","9d","6.tif",0,0,14,1.33360815048218
"2664","42","21","sha","ww","c","9d","6.tif",0,0,16,1.28106582164764
"2665","42","21","sha","ww","c","9d","6.tif",0,0,18,1.42781913280487
"2666","42","21","sha","ww","c","9d","6.tif",0,0,20,1.30511283874512
"2667","42","21","sha","ww","c","9d","6.tif",0,0,22,1.34482192993164
"2668","42","21","sha","ww","c","9d","6.tif",0,0,24,1.40098822116852
"2669","42","21","sha","ww","c","9d","6.tif",0,0,26,1.53104937076569
"2670","42","21","sha","ww","c","9d","6.tif",0,0,28,1.44371831417084
"2671","42","21","sha","ww","c","9d","6.tif",0,0,30,1.51722741127014
"2672","42","21","sha","ww","c","9d","6.tif",0,0,32,1.67700147628784
"2673","42","21","sha","ww","c","9d","6.tif",0,0,34,1.60651993751526
"2674","42","21","sha","ww","c","9d","6.tif",0,0,36,1.41363167762756
"2675","42","21","sha","ww","c","9d","6.tif",0,0,38,1.40900349617004
"2676","42","21","sha","ww","c","9d","6.tif",0,0,40,1.29445147514343
"2677","42","21","sha","ww","c","9d","6.tif",0,0,42,1.11583566665649
"2678","42","21","sha","ww","c","9d","6.tif",0,0,44,1.46143317222595
"2679","42","21","sha","ww","c","9d","6.tif",0,0,46,1.16489410400391
"2680","42","21","sha","ww","c","9d","6.tif",0,0,48,1.30411350727081
"2681","42","21","sha","ww","c","9d","6.tif",0,0,50,1.30160534381866
"2682","42","21","sha","ww","c","9d","6.tif",0,0,52,1.27463114261627
"2683","42","21","sha","ww","c","9d","6.tif",0,0,54,1.40560865402222
"2684","42","21","sha","ww","c","9d","6.tif",0,0,56,1.35767424106598
"2685","42","21","sha","ww","c","9d","6.tif",0,0,58,1.24830591678619
"2686","42","21","sha","ww","c","9d","6.tif",0,0,60,1.2820930480957
"2687","42","21","sha","ww","c","9d","6.tif",0,0,62,1.08137094974518
"2688","42","21","sha","ww","c","9d","6.tif",0,0,64,1.06509125232697
"2689","42","21","sha","ww","c","9d","6.tif",0,0,66,1.06707358360291
"2690","42","21","sha","ww","c","9d","6.tif",0,0,68,1.04905426502228
"2691","42","21","sha","ww","c","9d","6.tif",0,0,70,0.971628487110138
"2692","42","21","sha","ww","c","9d","6.tif",0,0,72,0.749698281288147
"2693","42","21","sha","ww","c","9d","6.tif",0,0,74,0.677836179733276
"2694","42","21","sha","ww","c","9d","6.tif",0,0,76,0.587185680866241
"2695","42","21","sha","ww","c","9d","6.tif",0,0,78,0.658941507339478
"2696","42","21","sha","ww","c","9d","6.tif",0,0,80,0.535368084907532
"2697","42","21","sha","ww","c","9d","6.tif",0,0,82,0.541719615459442
"2698","42","21","sha","ww","c","9d","6.tif",0,0,84,0.527695417404175
"2699","42","21","sha","ww","c","9d","6.tif",0,0,86,0.516596913337708
"2700","42","21","sha","ww","c","9d","6.tif",0,0,88,0.448231756687164
"2701","42","21","sha","ww","c","9d","7.tif",0,0,90,1.38602960109711
"2702","42","21","sha","ww","c","9d","7.tif",0,0,88,1.06742966175079
"2703","42","21","sha","ww","c","9d","7.tif",0,0,86,0.913907766342163
"2704","42","21","sha","ww","c","9d","7.tif",0,0,84,0.845190227031708
"2705","42","21","sha","ww","c","9d","7.tif",0,0,82,1.06351840496063
"2706","42","21","sha","ww","c","9d","7.tif",0,0,80,1.05076563358307
"2707","42","21","sha","ww","c","9d","7.tif",0,0,78,1.379918217659
"2708","42","21","sha","ww","c","9d","7.tif",0,0,76,1.27455472946167
"2709","42","21","sha","ww","c","9d","7.tif",0,0,74,1.53951680660248
"2710","42","21","sha","ww","c","9d","7.tif",0,0,72,1.34022974967957
"2711","42","21","sha","ww","c","9d","7.tif",0,0,70,1.41682827472687
"2712","42","21","sha","ww","c","9d","7.tif",0,0,68,1.2965075969696
"2713","42","21","sha","ww","c","9d","7.tif",0,0,66,1.37273585796356
"2714","42","21","sha","ww","c","9d","7.tif",0,0,64,1.39294028282166
"2715","42","21","sha","ww","c","9d","7.tif",0,0,62,1.23312568664551
"2716","42","21","sha","ww","c","9d","7.tif",0,0,60,1.28210890293121
"2717","42","21","sha","ww","c","9d","7.tif",0,0,58,1.49067234992981
"2718","42","21","sha","ww","c","9d","7.tif",0,0,56,1.53058207035065
"2719","42","21","sha","ww","c","9d","7.tif",0,0,54,1.20985960960388
"2720","42","21","sha","ww","c","9d","7.tif",0,0,52,1.25423955917358
"2721","42","21","sha","ww","c","9d","7.tif",0,0,50,1.33649718761444
"2722","42","21","sha","ww","c","9d","7.tif",0,0,48,1.44577252864838
"2723","42","21","sha","ww","c","9d","7.tif",0,0,46,1.921715259552
"2724","42","21","sha","ww","c","9d","7.tif",0,0,44,1.37355554103851
"2725","42","21","sha","ww","c","9d","7.tif",0,0,42,1.33326041698456
"2726","42","21","sha","ww","c","9d","7.tif",0,0,40,1.45865142345428
"2727","42","21","sha","ww","c","9d","7.tif",0,0,38,1.2257924079895
"2728","42","21","sha","ww","c","9d","7.tif",0,0,36,1.41854882240295
"2729","42","21","sha","ww","c","9d","7.tif",0,0,34,1.2757043838501
"2730","42","21","sha","ww","c","9d","7.tif",0,0,32,1.07382297515869
"2731","42","21","sha","ww","c","9d","7.tif",0,0,30,1.09995925426483
"2732","42","21","sha","ww","c","9d","7.tif",0,0,28,1.10227751731873
"2733","42","21","sha","ww","c","9d","7.tif",0,0,26,0.935122609138489
"2734","42","21","sha","ww","c","9d","7.tif",0,0,24,1.02290046215057
"2735","42","21","sha","ww","c","9d","7.tif",0,0,22,0.999780356884003
"2736","42","21","sha","ww","c","9d","7.tif",0,0,20,0.92658007144928
"2737","42","21","sha","ww","c","9d","7.tif",0,0,18,0.941508650779724
"2738","42","21","sha","ww","c","9d","7.tif",0,0,16,0.927890360355377
"2739","42","21","sha","ww","c","9d","7.tif",0,0,14,1.05091714859009
"2740","42","21","sha","ww","c","9d","7.tif",0,0,12,0.785487771034241
"2741","42","21","sha","ww","c","9d","7.tif",0,0,10,0.800265669822693
"2742","42","21","sha","ww","c","9d","7.tif",0,0,8,0.816082239151001
"2743","42","21","sha","ww","c","9d","7.tif",0,0,6,0.830145120620728
"2744","42","21","sha","ww","c","9d","7.tif",0,0,4,0.844737529754639
"2745","42","21","sha","ww","c","9d","7.tif",0,0,2,0.974532663822174
"2746","42","21","sha","ww","c","9d","7.tif",0,0,1.27222193825778e-13,1.26319468021393
"2747","42","21","sha","ww","c","9d","7.tif",0,0,2,0.778142154216766
"2748","42","21","sha","ww","c","9d","7.tif",0,0,4,0.712973415851593
"2749","42","21","sha","ww","c","9d","7.tif",0,0,6,0.549298226833344
"2750","42","21","sha","ww","c","9d","7.tif",0,0,8,0.629842817783356
"2751","42","21","sha","ww","c","9d","7.tif",0,0,10,0.671110033988953
"2752","42","21","sha","ww","c","9d","7.tif",0,0,12,0.66936069726944
"2753","42","21","sha","ww","c","9d","7.tif",0,0,14,0.753465950489044
"2754","42","21","sha","ww","c","9d","7.tif",0,0,16,0.767821967601776
"2755","42","21","sha","ww","c","9d","7.tif",0,0,18,0.898719072341919
"2756","42","21","sha","ww","c","9d","7.tif",0,0,20,0.832322359085083
"2757","42","21","sha","ww","c","9d","7.tif",0,0,22,0.892513334751129
"2758","42","21","sha","ww","c","9d","7.tif",0,0,24,0.931962251663208
"2759","42","21","sha","ww","c","9d","7.tif",0,0,26,0.970075964927673
"2760","42","21","sha","ww","c","9d","7.tif",0,0,28,0.901430130004883
"2761","42","21","sha","ww","c","9d","7.tif",0,0,30,0.902218282222748
"2762","42","21","sha","ww","c","9d","7.tif",0,0,32,1.04265296459198
"2763","42","21","sha","ww","c","9d","7.tif",0,0,34,1.05932176113129
"2764","42","21","sha","ww","c","9d","7.tif",0,0,36,1.06058204174042
"2765","42","21","sha","ww","c","9d","7.tif",0,0,38,1.03183877468109
"2766","42","21","sha","ww","c","9d","7.tif",0,0,40,1.10149931907654
"2767","42","21","sha","ww","c","9d","7.tif",0,0,42,1.27530813217163
"2768","42","21","sha","ww","c","9d","7.tif",0,0,44,1.64641773700714
"2769","42","21","sha","ww","c","9d","7.tif",0,0,46,1.22995591163635
"2770","42","21","sha","ww","c","9d","7.tif",0,0,48,1.23519146442413
"2771","42","21","sha","ww","c","9d","7.tif",0,0,50,1.18722772598267
"2772","42","21","sha","ww","c","9d","7.tif",0,0,52,1.32744550704956
"2773","42","21","sha","ww","c","9d","7.tif",0,0,54,1.37883949279785
"2774","42","21","sha","ww","c","9d","7.tif",0,0,56,1.34885275363922
"2775","42","21","sha","ww","c","9d","7.tif",0,0,58,1.41835939884186
"2776","42","21","sha","ww","c","9d","7.tif",0,0,60,1.35795271396637
"2777","42","21","sha","ww","c","9d","7.tif",0,0,62,1.3513480424881
"2778","42","21","sha","ww","c","9d","7.tif",0,0,64,1.21248769760132
"2779","42","21","sha","ww","c","9d","7.tif",0,0,66,1.13368093967438
"2780","42","21","sha","ww","c","9d","7.tif",0,0,68,1.1697359085083
"2781","42","21","sha","ww","c","9d","7.tif",0,0,70,1.10136783123016
"2782","42","21","sha","ww","c","9d","7.tif",0,0,72,0.973136901855469
"2783","42","21","sha","ww","c","9d","7.tif",0,0,74,1.12211608886719
"2784","42","21","sha","ww","c","9d","7.tif",0,0,76,1.00551092624664
"2785","42","21","sha","ww","c","9d","7.tif",0,0,78,1.02877151966095
"2786","42","21","sha","ww","c","9d","7.tif",0,0,80,0.892704784870148
"2787","42","21","sha","ww","c","9d","7.tif",0,0,82,0.920360267162323
"2788","42","21","sha","ww","c","9d","7.tif",0,0,84,0.944596946239471
"2789","42","21","sha","ww","c","9d","7.tif",0,0,86,1.05120182037354
"2790","42","21","sha","ww","c","9d","7.tif",0,0,88,1.00491404533386
"2791","50","22","bay","wd","h","13d","1.tif",0,0,90,0.361081033945084
"2792","50","22","bay","wd","h","13d","1.tif",0,0,88,0.243693232536316
"2793","50","22","bay","wd","h","13d","1.tif",0,0,86,0.283678740262985
"2794","50","22","bay","wd","h","13d","1.tif",0,0,84,0.284111529588699
"2795","50","22","bay","wd","h","13d","1.tif",0,0,82,0.316980749368668
"2796","50","22","bay","wd","h","13d","1.tif",0,0,80,0.362898707389832
"2797","50","22","bay","wd","h","13d","1.tif",0,0,78,0.349166840314865
"2798","50","22","bay","wd","h","13d","1.tif",0,0,76,0.386795103549957
"2799","50","22","bay","wd","h","13d","1.tif",0,0,74,0.425838798284531
"2800","50","22","bay","wd","h","13d","1.tif",0,0,72,0.474058717489243
"2801","50","22","bay","wd","h","13d","1.tif",0,0,70,0.486358106136322
"2802","50","22","bay","wd","h","13d","1.tif",0,0,68,0.578475713729858
"2803","50","22","bay","wd","h","13d","1.tif",0,0,66,0.549834311008453
"2804","50","22","bay","wd","h","13d","1.tif",0,0,64,0.565047442913055
"2805","50","22","bay","wd","h","13d","1.tif",0,0,62,0.595203459262848
"2806","50","22","bay","wd","h","13d","1.tif",0,0,60,0.641152143478394
"2807","50","22","bay","wd","h","13d","1.tif",0,0,58,0.576883971691132
"2808","50","22","bay","wd","h","13d","1.tif",0,0,56,0.645384013652802
"2809","50","22","bay","wd","h","13d","1.tif",0,0,54,0.56812459230423
"2810","50","22","bay","wd","h","13d","1.tif",0,0,52,0.621742248535156
"2811","50","22","bay","wd","h","13d","1.tif",0,0,50,0.730978786945343
"2812","50","22","bay","wd","h","13d","1.tif",0,0,48,0.75236850976944
"2813","50","22","bay","wd","h","13d","1.tif",0,0,46,1.04072594642639
"2814","50","22","bay","wd","h","13d","1.tif",0,0,44,1.01196932792664
"2815","50","22","bay","wd","h","13d","1.tif",0,0,42,1.03332579135895
"2816","50","22","bay","wd","h","13d","1.tif",0,0,40,1.07748711109161
"2817","50","22","bay","wd","h","13d","1.tif",0,0,38,1.0938138961792
"2818","50","22","bay","wd","h","13d","1.tif",0,0,36,1.25603771209717
"2819","50","22","bay","wd","h","13d","1.tif",0,0,34,1.27150022983551
"2820","50","22","bay","wd","h","13d","1.tif",0,0,32,1.27148520946503
"2821","50","22","bay","wd","h","13d","1.tif",0,0,30,1.34377992153168
"2822","50","22","bay","wd","h","13d","1.tif",0,0,28,1.47830641269684
"2823","50","22","bay","wd","h","13d","1.tif",0,0,26,1.720822930336
"2824","50","22","bay","wd","h","13d","1.tif",0,0,24,1.67892813682556
"2825","50","22","bay","wd","h","13d","1.tif",0,0,22,1.75483238697052
"2826","50","22","bay","wd","h","13d","1.tif",0,0,20,2.13638019561768
"2827","50","22","bay","wd","h","13d","1.tif",0,0,18,2.38568067550659
"2828","50","22","bay","wd","h","13d","1.tif",0,0,16,2.47031092643738
"2829","50","22","bay","wd","h","13d","1.tif",0,0,14,3.07630634307861
"2830","50","22","bay","wd","h","13d","1.tif",0,0,12,2.538658618927
"2831","50","22","bay","wd","h","13d","1.tif",0,0,10,2.73592090606689
"2832","50","22","bay","wd","h","13d","1.tif",0,0,8,2.59564471244812
"2833","50","22","bay","wd","h","13d","1.tif",0,0,6,2.71274852752686
"2834","50","22","bay","wd","h","13d","1.tif",0,0,4,2.8655846118927
"2835","50","22","bay","wd","h","13d","1.tif",0,0,2,3.47011470794678
"2836","50","22","bay","wd","h","13d","1.tif",0,0,1.27222193825778e-13,4.68083572387695
"2837","50","22","bay","wd","h","13d","1.tif",0,0,2,2.54224419593811
"2838","50","22","bay","wd","h","13d","1.tif",0,0,4,2.51826310157776
"2839","50","22","bay","wd","h","13d","1.tif",0,0,6,2.25820851325989
"2840","50","22","bay","wd","h","13d","1.tif",0,0,8,2.27078700065613
"2841","50","22","bay","wd","h","13d","1.tif",0,0,10,2.1993772983551
"2842","50","22","bay","wd","h","13d","1.tif",0,0,12,2.56811809539795
"2843","50","22","bay","wd","h","13d","1.tif",0,0,14,2.10369539260864
"2844","50","22","bay","wd","h","13d","1.tif",0,0,16,2.00533771514893
"2845","50","22","bay","wd","h","13d","1.tif",0,0,18,1.72529602050781
"2846","50","22","bay","wd","h","13d","1.tif",0,0,20,1.60029125213623
"2847","50","22","bay","wd","h","13d","1.tif",0,0,22,1.48215484619141
"2848","50","22","bay","wd","h","13d","1.tif",0,0,24,1.30337023735046
"2849","50","22","bay","wd","h","13d","1.tif",0,0,26,1.26864957809448
"2850","50","22","bay","wd","h","13d","1.tif",0,0,28,1.13268959522247
"2851","50","22","bay","wd","h","13d","1.tif",0,0,30,0.936226427555084
"2852","50","22","bay","wd","h","13d","1.tif",0,0,32,0.890353560447693
"2853","50","22","bay","wd","h","13d","1.tif",0,0,34,0.819499611854553
"2854","50","22","bay","wd","h","13d","1.tif",0,0,36,0.754011154174805
"2855","50","22","bay","wd","h","13d","1.tif",0,0,38,0.686749637126923
"2856","50","22","bay","wd","h","13d","1.tif",0,0,40,0.712999641895294
"2857","50","22","bay","wd","h","13d","1.tif",0,0,42,0.622821629047394
"2858","50","22","bay","wd","h","13d","1.tif",0,0,44,0.609702110290527
"2859","50","22","bay","wd","h","13d","1.tif",0,0,46,0.576146125793457
"2860","50","22","bay","wd","h","13d","1.tif",0,0,48,0.565040707588196
"2861","50","22","bay","wd","h","13d","1.tif",0,0,50,0.480523467063904
"2862","50","22","bay","wd","h","13d","1.tif",0,0,52,0.513216435909271
"2863","50","22","bay","wd","h","13d","1.tif",0,0,54,0.445296198129654
"2864","50","22","bay","wd","h","13d","1.tif",0,0,56,0.390586823225021
"2865","50","22","bay","wd","h","13d","1.tif",0,0,58,0.384257912635803
"2866","50","22","bay","wd","h","13d","1.tif",0,0,60,0.365612804889679
"2867","50","22","bay","wd","h","13d","1.tif",0,0,62,0.315626800060272
"2868","50","22","bay","wd","h","13d","1.tif",0,0,64,0.289297312498093
"2869","50","22","bay","wd","h","13d","1.tif",0,0,66,0.326690018177032
"2870","50","22","bay","wd","h","13d","1.tif",0,0,68,0.327612638473511
"2871","50","22","bay","wd","h","13d","1.tif",0,0,70,0.276325672864914
"2872","50","22","bay","wd","h","13d","1.tif",0,0,72,0.237048432230949
"2873","50","22","bay","wd","h","13d","1.tif",0,0,74,0.23820723593235
